profile_id,seed,reynolds,alpha,cl,cd,au0,au1,au2,au3,au4,au5,al0,al1,al2,al3,al4,al5
2,s3021,250000,-2,0.227155,0.010223,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,250000,0,0.279568,0.016174,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,250000,2,0.278834,0.025921,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,250000,4,0.277759,0.035636,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,250000,6,0.276346,0.045308,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,250000,8,0.274597,0.054925,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,300000,-2,0.227155,0.010223,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,300000,0,0.326003,0.013785,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,300000,2,0.321044,0.025210,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,300000,4,0.319969,0.036398,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,300000,6,0.318504,0.047543,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,300000,8,0.316650,0.058630,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,350000,-2,0.227155,0.010223,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,350000,0,0.326003,0.013785,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,350000,2,0.371893,0.021835,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,350000,4,0.427220,0.033815,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,350000,6,0.425780,0.048704,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,350000,8,0.423821,0.063534,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
3,s3021,100000,-2,0.227155,0.010223,0.15308857026706832,0.2544431560036423,0.14853270937026108,0.22054968873692435,0.16794020491173642,0.11136974152449233,-0.08439059620339111,-0.045834505756538545,-0.08154317524790171,0.03476321168593617,-0.06268902747482201,0.038149157084169216
3,s3021,100000,0,0.326003,0.013785,0.15308857026706832,0.2544431560036423,0.14853270937026108,0.22054968873692435,0.16794020491173642,0.11136974152449233,-0.08439059620339111,-0.045834505756538545,-0.08154317524790171,0.03476321168593617,-0.06268902747482201,0.038149157084169216
3,s3021,100000,2,0.371893,0.021835,0.15308857026706832,0.2544431560036423,0.14853270937026108,0.22054968873692435,0.16794020491173642,0.11136974152449233,-0.08439059620339111,-0.045834505756538545,-0.08154317524790171,0.03476321168593617,-0.06268902747482201,0.038149157084169216
3,s3021,100000,4,0.456604,0.032967,0.15308857026706832,0.2544431560036423,0.14853270937026108,0.22054968873692435,0.16794020491173642,0.11136974152449233,-0.08439059620339111,-0.045834505756538545,-0.08154317524790171,0.03476321168593617,-0.06268902747482201,0.038149157084169216
3,s3021,100000,6,0.455175,0.048882,0.15308857026706832,0.2544431560036423,0.14853270937026108,0.22054968873692435,0.16794020491173642,0.11136974152449233,-0.08439059620339111,-0.045834505756538545,-0.08154317524790171,0.03476321168593617,-0.06268902747482201,0.038149157084169216
