Airfoil: W1011-20 fp30
Builder: S. Cassidy
Comment: Clean, Cf/C = 20%, Flap = 30°

Number of Reynolds #'s:
3

Average Reynolds #:
99860.1
Number of angles of attack:
16
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -9.33    0.001   0.0570   0.0573   0.0561   0.0533   0.0573   0.0595   0.0569   0.0584   0.0573
 -8.20    0.102   0.0584   0.0537   0.0560   0.0577   0.0618   0.0641   0.0608   0.0588   0.0543
 -7.17    0.190   0.0592   0.0538   0.0555   0.0587   0.0618   0.0648   0.0641   0.0596   0.0550
 -6.11    0.256   0.0602   0.0562   0.0581   0.0614   0.0619   0.0641   0.0646   0.0606   0.0547
 -5.27    0.308   0.0595   0.0553   0.0572   0.0593   0.0597   0.0621   0.0638   0.0613   0.0573
 -4.04    0.403   0.0591   0.0539   0.0581   0.0615   0.0606   0.0617   0.0601   0.0586   0.0580
 -3.20    0.493   0.0598   0.0541   0.0576   0.0608   0.0609   0.0644   0.0653   0.0604   0.0547
 -2.00    0.624   0.0611   0.0543   0.0579   0.0652   0.0640   0.0649   0.0670   0.0606   0.0548
 -1.13    0.716   0.0592   0.0563   0.0556   0.0598   0.0576   0.0621   0.0643   0.0605   0.0575
  0.03    0.800   0.0506   0.0544   0.0500   0.0529   0.0495   0.0478   0.0499   0.0476   0.0524
  1.07    0.877   0.0544   0.0589   0.0548   0.0574   0.0561   0.0526   0.0507   0.0509   0.0542
  2.05    0.955   0.0552   0.0569   0.0541   0.0589   0.0571   0.0523   0.0531   0.0530   0.0559
  3.01    1.023   0.0583   0.0607   0.0581   0.0599   0.0594   0.0561   0.0562   0.0555   0.0603
  4.00    1.107   0.0615   0.0647   0.0645   0.0662   0.0601   0.0582   0.0584   0.0581   0.0616
  4.96    1.178   0.0661   0.0682   0.0683   0.0690   0.0648   0.0617   0.0624   0.0661   0.0685
  6.19    1.260   0.0736   0.0761   0.0748   0.0746   0.0707   0.0710   0.0729   0.0728   0.0759
Tabulated from data in file 07075sn_interp.dat & reduced using program C10.20

Average Reynolds #:
199900.0
Number of angles of attack:
17
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -9.29    0.018   0.0507   0.0558   0.0479   0.0516   0.0512   0.0511   0.0473   0.0476   0.0532
 -8.26    0.115   0.0522   0.0538   0.0507   0.0529   0.0510   0.0509   0.0498   0.0527   0.0556
 -7.10    0.226   0.0524   0.0525   0.0508   0.0535   0.0501   0.0513   0.0518   0.0528   0.0566
 -6.17    0.320   0.0535   0.0559   0.0524   0.0551   0.0519   0.0512   0.0526   0.0529   0.0562
 -5.09    0.431   0.0542   0.0559   0.0540   0.0571   0.0525   0.0511   0.0530   0.0530   0.0566
 -4.11    0.524   0.0546   0.0551   0.0525   0.0568   0.0532   0.0532   0.0541   0.0547   0.0574
 -3.02    0.630   0.0559   0.0572   0.0539   0.0605   0.0549   0.0533   0.0542   0.0550   0.0583
 -2.03    0.707   0.0543   0.0570   0.0560   0.0623   0.0519   0.0473   0.0504   0.0519   0.0579
 -1.11    0.764   0.0498   0.0488   0.0500   0.0541   0.0491   0.0481   0.0496   0.0482   0.0504
 -0.01    0.843   0.0591   0.0490   0.0545   0.0602   0.0596   0.0650   0.0674   0.0617   0.0553
  1.10    0.929   0.0598   0.0522   0.0546   0.0584   0.0592   0.0636   0.0653   0.0618   0.0632
  1.97    0.995   0.0604   0.0526   0.0548   0.0602   0.0606   0.0628   0.0648   0.0642   0.0631
  3.08    1.086   0.0614   0.0543   0.0559   0.0625   0.0651   0.0657   0.0649   0.0623   0.0609
  4.13    1.168   0.0616   0.0570   0.0604   0.0666   0.0651   0.0606   0.0588   0.0602   0.0641
  5.15    1.247   0.0625   0.0629   0.0652   0.0685   0.0641   0.0596   0.0574   0.0584   0.0637
  6.18    1.321   0.0646   0.0675   0.0675   0.0683   0.0638   0.0594   0.0607   0.0632   0.0668
  7.08    1.383   0.0695   0.0686   0.0683   0.0729   0.0691   0.0671   0.0673   0.0695   0.0735
Tabulated from data in file 07077gw_interp.dat & reduced using program C10.20

Average Reynolds #:
399758.0
Number of angles of attack:
19
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -9.28    0.001   0.0476   0.0519   0.0486   0.0488   0.0458   0.0442   0.0445   0.0470   0.0498
 -8.19    0.109   0.0483   0.0513   0.0485   0.0481   0.0445   0.0442   0.0483   0.0506   0.0507
 -7.21    0.203   0.0486   0.0499   0.0483   0.0489   0.0476   0.0472   0.0506   0.0484   0.0475
 -6.15    0.302   0.0487   0.0514   0.0488   0.0495   0.0476   0.0475   0.0489   0.0486   0.0475
 -5.06    0.393   0.0494   0.0512   0.0490   0.0521   0.0491   0.0487   0.0505   0.0479   0.0465
 -4.07    0.483   0.0496   0.0496   0.0487   0.0502   0.0490   0.0501   0.0522   0.0489   0.0479
 -3.21    0.563   0.0488   0.0507   0.0483   0.0506   0.0451   0.0455   0.0504   0.0502   0.0500
 -2.03    0.650   0.0438   0.0470   0.0451   0.0463   0.0430   0.0402   0.0406   0.0422   0.0462
 -1.09    0.742   0.0497   0.0432   0.0475   0.0532   0.0534   0.0535   0.0537   0.0495   0.0440
 -0.01    0.827   0.0516   0.0452   0.0483   0.0537   0.0554   0.0560   0.0574   0.0508   0.0461
  0.90    0.901   0.0526   0.0459   0.0488   0.0551   0.0551   0.0567   0.0579   0.0529   0.0487
  1.94    0.996   0.0542   0.0475   0.0502   0.0564   0.0559   0.0578   0.0601   0.0547   0.0509
  3.02    1.086   0.0548   0.0466   0.0518   0.0575   0.0573   0.0584   0.0607   0.0549   0.0516
  3.94    1.162   0.0563   0.0494   0.0532   0.0582   0.0586   0.0600   0.0612   0.0562   0.0537
  5.14    1.257   0.0576   0.0513   0.0546   0.0596   0.0596   0.0585   0.0599   0.0597   0.0579
  6.13    1.334   0.0578   0.0530   0.0561   0.0617   0.0599   0.0590   0.0594   0.0555   0.0576
  7.01    1.393   0.0600   0.0563   0.0586   0.0658   0.0628   0.0603   0.0592   0.0572   0.0599
  8.20    1.478   0.0636   0.0578   0.0626   0.0693   0.0677   0.0665   0.0622   0.0599   0.0630
  9.16    1.548   0.0675   0.0662   0.0664   0.0620   0.0652   0.0735   0.0793   0.0708   0.0569
Tabulated from data in file 07079gw_interp.dat & reduced using program C10.20

File w1011-20_fp30_drag.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:54
