Airfoil: W1011-20 fp25
Builder: S. Cassidy
Comment: Clean, Cf/C = 20%, Flap = 25°

Number of Reynolds #'s:
2

Average Reynolds #:
199731.5
Number of angles of attack:
18
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -9.38   -0.138   0.0400   0.0445   0.0400   0.0435   0.0378   0.0355   0.0382   0.0387   0.0416
 -8.32   -0.030   0.0399   0.0443   0.0389   0.0441   0.0352   0.0358   0.0388   0.0396   0.0421
 -7.25    0.076   0.0402   0.0431   0.0387   0.0447   0.0353   0.0359   0.0406   0.0406   0.0426
 -6.15    0.174   0.0404   0.0431   0.0383   0.0464   0.0374   0.0358   0.0410   0.0394   0.0420
 -5.23    0.262   0.0410   0.0434   0.0376   0.0471   0.0378   0.0367   0.0417   0.0411   0.0427
 -4.10    0.376   0.0416   0.0442   0.0381   0.0484   0.0377   0.0370   0.0434   0.0409   0.0430
 -3.08    0.479   0.0420   0.0431   0.0367   0.0492   0.0387   0.0371   0.0452   0.0419   0.0441
 -2.02    0.573   0.0424   0.0466   0.0430   0.0524   0.0358   0.0330   0.0403   0.0408   0.0470
 -1.04    0.663   0.0410   0.0389   0.0405   0.0504   0.0377   0.0371   0.0428   0.0396   0.0411
 -0.00    0.742   0.0446   0.0423   0.0481   0.0509   0.0430   0.0415   0.0434   0.0432   0.0445
  0.87    0.793   0.0461   0.0432   0.0492   0.0512   0.0447   0.0445   0.0454   0.0445   0.0459
  2.08    0.891   0.0465   0.0464   0.0495   0.0500   0.0458   0.0442   0.0440   0.0442   0.0478
  3.07    0.974   0.0471   0.0468   0.0506   0.0522   0.0462   0.0455   0.0447   0.0428   0.0482
  4.12    1.057   0.0476   0.0492   0.0531   0.0508   0.0451   0.0453   0.0450   0.0436   0.0483
  5.04    1.129   0.0493   0.0540   0.0543   0.0508   0.0462   0.0458   0.0480   0.0451   0.0504
  6.02    1.209   0.0519   0.0555   0.0521   0.0522   0.0504   0.0498   0.0513   0.0498   0.0537
  7.06    1.288   0.0564   0.0594   0.0554   0.0551   0.0536   0.0549   0.0572   0.0572   0.0584
  8.16    1.360   0.0640   0.0616   0.0651   0.0621   0.0607   0.0658   0.0711   0.0659   0.0599
Tabulated from data in file 07105sn_interp.dat & reduced using program C10.20

Average Reynolds #:
400067.2
Number of angles of attack:
19
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -9.37   -0.137   0.0357   0.0369   0.0367   0.0353   0.0350   0.0358   0.0348   0.0366   0.0345
 -8.34   -0.032   0.0355   0.0366   0.0365   0.0362   0.0353   0.0353   0.0348   0.0353   0.0343
 -7.18    0.083   0.0354   0.0371   0.0354   0.0356   0.0354   0.0344   0.0349   0.0357   0.0351
 -6.19    0.177   0.0361   0.0365   0.0367   0.0366   0.0367   0.0363   0.0360   0.0358   0.0347
 -5.13    0.279   0.0363   0.0365   0.0345   0.0368   0.0373   0.0369   0.0369   0.0368   0.0345
 -4.11    0.371   0.0366   0.0368   0.0357   0.0381   0.0367   0.0366   0.0372   0.0366   0.0355
 -3.17    0.449   0.0351   0.0378   0.0331   0.0359   0.0314   0.0304   0.0350   0.0382   0.0389
 -2.08    0.566   0.0346   0.0380   0.0338   0.0365   0.0330   0.0325   0.0339   0.0333   0.0361
 -1.20    0.652   0.0337   0.0378   0.0343   0.0431   0.0337   0.0291   0.0294   0.0268   0.0352
 -0.17    0.720   0.0376   0.0391   0.0412   0.0419   0.0363   0.0342   0.0356   0.0347   0.0380
  0.87    0.803   0.0386   0.0405   0.0426   0.0422   0.0381   0.0354   0.0365   0.0354   0.0384
  1.97    0.897   0.0402   0.0416   0.0443   0.0440   0.0388   0.0362   0.0385   0.0366   0.0413
  2.87    0.968   0.0413   0.0424   0.0446   0.0459   0.0402   0.0384   0.0390   0.0375   0.0424
  3.89    1.058   0.0424   0.0428   0.0476   0.0467   0.0414   0.0391   0.0395   0.0392   0.0432
  5.07    1.156   0.0436   0.0446   0.0476   0.0479   0.0427   0.0393   0.0413   0.0409   0.0442
  6.12    1.250   0.0457   0.0449   0.0513   0.0525   0.0440   0.0411   0.0431   0.0430   0.0458
  6.98    1.322   0.0482   0.0448   0.0543   0.0560   0.0470   0.0440   0.0465   0.0468   0.0464
  8.01    1.404   0.0497   0.0431   0.0483   0.0546   0.0514   0.0508   0.0520   0.0499   0.0478
  9.01    1.479   0.0554   0.0510   0.0521   0.0534   0.0546   0.0585   0.0658   0.0601   0.0477
Tabulated from data in file 07103sn_interp.dat & reduced using program C10.20

File w1011-20_fp25_drag.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:54
