Airfoil: W1015-30 fp5
Builder: S. Cassidy
Comment: Clean, Cf/C = 30%, Flap = 5°

Number of Reynolds #'s:
2

Average Reynolds #:
199795.8
Number of angles of attack:
21
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -6.30   -0.348   0.0151   0.0155   0.0126   0.0171   0.0152   0.0147   0.0160   0.0131   0.0166
 -5.08   -0.220   0.0142   0.0146   0.0120   0.0163   0.0142   0.0138   0.0146   0.0127   0.0152
 -4.22   -0.126   0.0137   0.0139   0.0123   0.0154   0.0137   0.0131   0.0138   0.0132   0.0142
 -3.23   -0.031   0.0133   0.0138   0.0121   0.0148   0.0130   0.0129   0.0139   0.0134   0.0129
 -2.04    0.075   0.0133   0.0137   0.0122   0.0135   0.0133   0.0140   0.0132   0.0144   0.0119
 -1.06    0.181   0.0136   0.0146   0.0129   0.0142   0.0153   0.0147   0.0122   0.0139   0.0110
 -0.13    0.285   0.0134   0.0143   0.0126   0.0142   0.0130   0.0145   0.0133   0.0125   0.0130
  0.86    0.373   0.0124   0.0131   0.0122   0.0124   0.0122   0.0126   0.0121   0.0121   0.0123
  1.94    0.472   0.0129   0.0134   0.0131   0.0121   0.0135   0.0132   0.0125   0.0129   0.0129
  2.97    0.563   0.0142   0.0142   0.0143   0.0141   0.0151   0.0141   0.0137   0.0141   0.0140
  4.07    0.659   0.0158   0.0155   0.0157   0.0167   0.0170   0.0155   0.0154   0.0157   0.0151
  5.02    0.736   0.0172   0.0169   0.0170   0.0185   0.0181   0.0169   0.0170   0.0171   0.0165
  6.10    0.829   0.0195   0.0185   0.0188   0.0214   0.0203   0.0193   0.0203   0.0187   0.0186
  7.17    0.917   0.0219   0.0209   0.0213   0.0240   0.0226   0.0217   0.0230   0.0207   0.0208
  8.03    0.983   0.0242   0.0229   0.0231   0.0262   0.0250   0.0238   0.0260   0.0232   0.0231
  9.09    1.055   0.0267   0.0258   0.0259   0.0282   0.0274   0.0268   0.0284   0.0253   0.0258
 10.14    1.120   0.0294   0.0285   0.0287   0.0304   0.0295   0.0294   0.0309   0.0283   0.0291
 11.26    1.190   0.0335   0.0322   0.0333   0.0339   0.0325   0.0340   0.0351   0.0329   0.0336
 12.08    1.227   0.0366   0.0357   0.0374   0.0359   0.0342   0.0372   0.0380   0.0373   0.0368
 13.21    1.262   0.0437   0.0416   0.0464   0.0420   0.0389   0.0416   0.0454   0.0483   0.0455
 14.14    1.282   0.0691   0.0471   0.0467   0.0489   0.0571   0.0738   0.0958   0.0995   0.0838
Tabulated from data in file 06949sn_interp.dat & reduced using program C10.20

Average Reynolds #:
399160.4
Number of angles of attack:
19
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -5.22   -0.238   0.0110   0.0110   0.0096   0.0126   0.0107   0.0104   0.0118   0.0103   0.0114
 -4.11   -0.129   0.0104   0.0106   0.0096   0.0112   0.0101   0.0092   0.0112   0.0104   0.0105
 -3.15   -0.041   0.0099   0.0109   0.0088   0.0105   0.0096   0.0090   0.0101   0.0105   0.0097
 -2.05    0.070   0.0097   0.0103   0.0088   0.0102   0.0094   0.0095   0.0101   0.0097   0.0097
 -1.18    0.164   0.0098   0.0105   0.0089   0.0104   0.0095   0.0100   0.0099   0.0092   0.0098
 -0.15    0.261   0.0098   0.0100   0.0094   0.0104   0.0095   0.0101   0.0097   0.0093   0.0098
  0.95    0.365   0.0105   0.0104   0.0103   0.0112   0.0104   0.0111   0.0100   0.0097   0.0106
  1.93    0.475   0.0109   0.0109   0.0112   0.0109   0.0115   0.0118   0.0107   0.0096   0.0105
  2.94    0.562   0.0114   0.0117   0.0117   0.0114   0.0119   0.0115   0.0110   0.0106   0.0110
  4.06    0.661   0.0125   0.0120   0.0124   0.0132   0.0136   0.0124   0.0123   0.0119   0.0122
  5.11    0.755   0.0139   0.0130   0.0135   0.0155   0.0150   0.0135   0.0144   0.0131   0.0136
  6.06    0.838   0.0152   0.0141   0.0143   0.0173   0.0161   0.0145   0.0162   0.0143   0.0147
  7.18    0.933   0.0170   0.0159   0.0156   0.0195   0.0174   0.0165   0.0186   0.0160   0.0167
  8.05    1.008   0.0186   0.0173   0.0169   0.0207   0.0191   0.0182   0.0204   0.0174   0.0184
  9.30    1.106   0.0210   0.0197   0.0193   0.0224   0.0213   0.0210   0.0230   0.0202   0.0209
 10.27    1.174   0.0235   0.0221   0.0220   0.0239   0.0232   0.0237   0.0256   0.0231   0.0240
 11.13    1.224   0.0259   0.0245   0.0245   0.0257   0.0240   0.0268   0.0285   0.0262   0.0269
 12.13    1.282   0.0293   0.0292   0.0307   0.0267   0.0250   0.0293   0.0319   0.0305   0.0308
 13.17    1.335   0.0359   0.0358   0.0369   0.0315   0.0297   0.0344   0.0393   0.0423   0.0370
Tabulated from data in file 06947sn_interp.dat & reduced using program C10.20

File w1015-30_fp5_drag.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:55
