Airfoil: AG455ct-02r fp29.6
Builder: M. Drela, et al.
Comment: Clean, Flap = 29.6°

Number of Reynolds #'s:
4

Average Reynolds #:
100161.8
Number of angles of attack:
16
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -10.03   -0.002   0.1085   0.1217   0.1139   0.1097   0.1039   0.1031   0.1032   0.1057   0.1066
 -8.97    0.404   0.0904   0.0871   0.0867   0.0907   0.0921   0.0940   0.0915   0.0902   0.0913
 -7.90    0.528   0.0894   0.0860   0.0875   0.0875   0.0882   0.0907   0.0935   0.0896   0.0922
 -6.85    0.611   0.0914   0.0912   0.0908   0.0917   0.0921   0.0897   0.0918   0.0901   0.0941
 -5.86    0.682   0.0940   0.0961   0.0973   0.0947   0.0942   0.0926   0.0928   0.0912   0.0931
 -4.83    0.746   0.0977   0.0971   0.0974   0.0990   0.0988   0.0982   0.0982   0.0956   0.0972
 -3.90    0.810   0.0987   0.0962   0.0971   0.1009   0.1008   0.1016   0.0976   0.0960   0.0993
 -2.82    0.899   0.1000   0.0937   0.0954   0.1019   0.1023   0.1027   0.1012   0.0995   0.1033
 -1.80    0.976   0.1017   0.1013   0.1040   0.1053   0.1015   0.1027   0.1007   0.0984   0.0998
 -0.79    1.027   0.1003   0.0982   0.0989   0.1019   0.0988   0.1003   0.1004   0.1000   0.1036
  0.26    1.087   0.0917   0.0938   0.0888   0.0924   0.0898   0.0918   0.0922   0.0908   0.0938
  1.35    1.247   0.0861   0.0874   0.0862   0.0865   0.0856   0.0861   0.0881   0.0842   0.0846
  2.29    1.275   0.0973   0.0953   0.0930   0.0964   0.0992   0.1002   0.0992   0.0977   0.0976
  3.30    1.345   0.1054   0.1091   0.1088   0.1092   0.1053   0.1049   0.0999   0.1004   0.1057
  4.37    1.396   0.1077   0.1135   0.1086   0.1084   0.1060   0.1039   0.1051   0.1053   0.1111
  5.41    1.426   0.1145   0.1155   0.1127   0.1136   0.1111   0.1146   0.1137   0.1134   0.1209
Tabulated from data in file 06611ga_interp.dat & reduced using program C10.20

Average Reynolds #:
200224.6
Number of angles of attack:
16
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -9.50    0.407   0.0892   0.0850   0.0869   0.0911   0.0926   0.0928   0.0910   0.0875   0.0867
 -8.97    0.503   0.0874   0.0838   0.0874   0.0904   0.0886   0.0893   0.0886   0.0850   0.0861
 -7.86    0.665   0.0856   0.0849   0.0853   0.0863   0.0857   0.0854   0.0853   0.0845   0.0878
 -6.89    0.742   0.0874   0.0867   0.0865   0.0895   0.0878   0.0870   0.0868   0.0852   0.0894
 -5.80    0.827   0.0895   0.0896   0.0901   0.0904   0.0889   0.0893   0.0888   0.0880   0.0911
 -4.80    0.902   0.0907   0.0913   0.0908   0.0928   0.0891   0.0908   0.0895   0.0888   0.0930
 -3.86    0.966   0.0931   0.0937   0.0925   0.0946   0.0914   0.0935   0.0921   0.0921   0.0951
 -2.75    1.040   0.0943   0.0967   0.0938   0.0933   0.0916   0.0934   0.0925   0.0938   0.0992
 -1.76    1.104   0.0869   0.0903   0.0853   0.0858   0.0857   0.0864   0.0867   0.0860   0.0890
 -0.71    1.237   0.0819   0.0862   0.0820   0.0824   0.0815   0.0825   0.0804   0.0805   0.0800
  0.31    1.296   0.0914   0.0991   0.0967   0.0966   0.0918   0.0908   0.0881   0.0839   0.0841
  1.38    1.369   0.0980   0.1038   0.1012   0.1018   0.1010   0.0982   0.0947   0.0925   0.0913
  2.37    1.430   0.1030   0.1050   0.1058   0.1086   0.1040   0.1039   0.1012   0.0972   0.0985
  3.36    1.487   0.1068   0.1110   0.1092   0.1100   0.1066   0.1074   0.1054   0.1018   0.1032
  4.32    1.530   0.1109   0.1175   0.1117   0.1124   0.1091   0.1096   0.1111   0.1078   0.1082
  5.36    1.554   0.1122   0.1121   0.1070   0.1062   0.1026   0.1122   0.1177   0.1179   0.1219
Tabulated from data in file 06613gw_interp.dat & reduced using program C10.20

Average Reynolds #:
300110.6
Number of angles of attack:
16
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -10.66    0.352   0.1107   0.1111   0.1059   0.1095   0.1069   0.1055   0.1112   0.1141   0.1214
 -9.08    0.531   0.0797   0.0809   0.0793   0.0811   0.0797   0.0774   0.0793   0.0797   0.0804
 -8.16    0.616   0.0812   0.0842   0.0813   0.0846   0.0823   0.0806   0.0793   0.0772   0.0805
 -7.16    0.707   0.0843   0.0853   0.0838   0.0865   0.0833   0.0842   0.0835   0.0831   0.0848
 -6.08    0.795   0.0870   0.0876   0.0856   0.0883   0.0870   0.0870   0.0864   0.0862   0.0877
 -5.10    0.880   0.0912   0.0890   0.0886   0.0932   0.0918   0.0917   0.0916   0.0900   0.0936
 -4.01    0.972   0.0929   0.0923   0.0914   0.0958   0.0951   0.0934   0.0915   0.0907   0.0928
 -3.00    1.039   0.0932   0.0963   0.0928   0.0936   0.0921   0.0917   0.0916   0.0928   0.0949
 -1.94    1.095   0.0861   0.0912   0.0849   0.0849   0.0827   0.0832   0.0864   0.0852   0.0905
 -0.95    1.258   0.0818   0.0872   0.0829   0.0860   0.0810   0.0808   0.0804   0.0773   0.0792
  0.04    1.289   0.0898   0.1008   0.0958   0.0979   0.0924   0.0872   0.0845   0.0794   0.0802
  1.14    1.368   0.0960   0.1006   0.0991   0.1041   0.0995   0.0976   0.0914   0.0892   0.0862
  1.97    1.424   0.0998   0.1043   0.1028   0.1050   0.1027   0.1016   0.0972   0.0923   0.0927
  3.06    1.505   0.1039   0.1075   0.1040   0.1084   0.1054   0.1047   0.1039   0.0993   0.0983
  4.08    1.557   0.1075   0.1117   0.1062   0.1087   0.1064   0.1076   0.1093   0.1056   0.1045
  5.07    1.598   0.1117   0.1173   0.1107   0.1110   0.1091   0.1100   0.1132   0.1119   0.1108
Tabulated from data in file 06811gw_interp.dat & reduced using program C10.20

Average Reynolds #:
399801.9
Number of angles of attack:
14
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -8.82    0.564   0.0684   0.0716   0.0675   0.0705   0.0673   0.0662   0.0672   0.0680   0.0689
 -8.25    0.621   0.0741   0.0776   0.0739   0.0763   0.0732   0.0731   0.0731   0.0727   0.0729
 -7.11    0.717   0.0748   0.0783   0.0745   0.0761   0.0744   0.0746   0.0744   0.0724   0.0735
 -6.16    0.806   0.0816   0.0834   0.0819   0.0831   0.0804   0.0811   0.0819   0.0796   0.0816
 -5.08    0.889   0.0858   0.0871   0.0841   0.0878   0.0852   0.0849   0.0855   0.0842   0.0875
 -4.13    0.971   0.0895   0.0876   0.0888   0.0915   0.0888   0.0902   0.0892   0.0887   0.0912
 -3.00    1.063   0.0854   0.0879   0.0839   0.0858   0.0829   0.0836   0.0848   0.0848   0.0897
 -2.02    1.254   0.0793   0.0824   0.0790   0.0805   0.0782   0.0780   0.0789   0.0787   0.0786
 -0.99    1.228   0.0801   0.0887   0.0830   0.0840   0.0798   0.0775   0.0768   0.0754   0.0756
  0.07    1.306   0.0882   0.0976   0.0950   0.0946   0.0905   0.0871   0.0824   0.0793   0.0788
  1.09    1.380   0.0948   0.1016   0.0991   0.1027   0.1002   0.0959   0.0900   0.0850   0.0835
  2.16    1.452   0.0998   0.1039   0.1025   0.1061   0.1044   0.1015   0.0974   0.0897   0.0925
  3.14    1.521   0.1047   0.1063   0.1045   0.1089   0.1078   0.1077   0.1038   0.0989   0.0995
  4.15    1.584   0.1087   0.1108   0.1078   0.1081   0.1069   0.1101   0.1112   0.1069   0.1077
Tabulated from data in file 06812gw_interp.dat & reduced using program C10.20

File ag455ct_fp30_drag.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:54
