Airfoil: W1011-20 fp10
Builder: S. Cassidy
Comment: Clean, Cf/C = 20%, Flap = 10°

Number of Reynolds #'s:
3

Average Reynolds #:
99982.1
Number of angles of attack:
18
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -9.26   -0.450   0.0245   0.0230   0.0214   0.0351   0.0189   0.0204   0.0330   0.0214   0.0227
 -8.30   -0.377   0.0235   0.0223   0.0199   0.0342   0.0184   0.0199   0.0323   0.0181   0.0228
 -7.16   -0.278   0.0222   0.0230   0.0195   0.0297   0.0184   0.0189   0.0279   0.0173   0.0226
 -6.32   -0.203   0.0222   0.0240   0.0212   0.0272   0.0195   0.0197   0.0250   0.0185   0.0225
 -5.15   -0.111   0.0213   0.0242   0.0209   0.0246   0.0192   0.0181   0.0228   0.0186   0.0218
 -4.08   -0.015   0.0217   0.0227   0.0226   0.0247   0.0200   0.0194   0.0234   0.0204   0.0208
 -3.07    0.045   0.0218   0.0221   0.0204   0.0267   0.0190   0.0210   0.0211   0.0219   0.0222
 -2.12    0.129   0.0219   0.0219   0.0201   0.0262   0.0204   0.0223   0.0212   0.0204   0.0224
 -1.06    0.234   0.0210   0.0254   0.0217   0.0194   0.0206   0.0214   0.0190   0.0182   0.0225
 -0.04    0.331   0.0192   0.0189   0.0188   0.0191   0.0181   0.0195   0.0214   0.0185   0.0193
  0.92    0.516   0.0165   0.0162   0.0210   0.0157   0.0160   0.0131   0.0176   0.0170   0.0151
  1.90    0.617   0.0179   0.0162   0.0162   0.0212   0.0197   0.0164   0.0186   0.0190   0.0160
  2.98    0.708   0.0216   0.0193   0.0201   0.0247   0.0212   0.0205   0.0240   0.0233   0.0199
  4.08    0.806   0.0250   0.0229   0.0249   0.0296   0.0241   0.0240   0.0276   0.0247   0.0222
  5.12    0.889   0.0295   0.0274   0.0296   0.0326   0.0284   0.0285   0.0315   0.0306   0.0272
  6.03    0.954   0.0324   0.0307   0.0326   0.0350   0.0319   0.0312   0.0330   0.0326   0.0325
  7.02    1.014   0.0368   0.0354   0.0364   0.0387   0.0365   0.0357   0.0381   0.0369   0.0365
  8.13    1.082   0.0458   0.0465   0.0462   0.0488   0.0470   0.0444   0.0449   0.0446   0.0445
Tabulated from data in file 07086gw_interp.dat & reduced using program C10.20

Average Reynolds #:
199990.5
Number of angles of attack:
19
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -9.32   -0.419   0.0172   0.0173   0.0154   0.0222   0.0142   0.0155   0.0195   0.0153   0.0181
 -8.21   -0.312   0.0160   0.0161   0.0150   0.0196   0.0138   0.0146   0.0178   0.0147   0.0167
 -7.25   -0.219   0.0150   0.0154   0.0145   0.0172   0.0135   0.0136   0.0162   0.0146   0.0154
 -6.21   -0.107   0.0145   0.0148   0.0146   0.0160   0.0130   0.0127   0.0155   0.0139   0.0150
 -5.11    0.002   0.0143   0.0149   0.0149   0.0162   0.0130   0.0129   0.0147   0.0139   0.0145
 -4.25    0.083   0.0149   0.0148   0.0148   0.0187   0.0127   0.0141   0.0144   0.0149   0.0143
 -3.07    0.176   0.0158   0.0148   0.0137   0.0220   0.0123   0.0160   0.0163   0.0152   0.0161
 -2.08    0.260   0.0162   0.0159   0.0162   0.0175   0.0145   0.0156   0.0188   0.0163   0.0145
 -1.15    0.355   0.0165   0.0153   0.0147   0.0222   0.0150   0.0143   0.0175   0.0165   0.0161
 -0.16    0.493   0.0141   0.0156   0.0128   0.0148   0.0176   0.0091   0.0144   0.0137   0.0147
  0.92    0.587   0.0127   0.0127   0.0132   0.0132   0.0138   0.0129   0.0114   0.0123   0.0122
  2.07    0.690   0.0149   0.0144   0.0155   0.0166   0.0158   0.0140   0.0142   0.0150   0.0139
  3.05    0.774   0.0169   0.0161   0.0171   0.0187   0.0179   0.0158   0.0170   0.0165   0.0160
  4.07    0.862   0.0191   0.0180   0.0187   0.0221   0.0196   0.0183   0.0198   0.0180   0.0183
  5.13    0.947   0.0216   0.0208   0.0207   0.0244   0.0214   0.0213   0.0230   0.0206   0.0207
  6.17    1.028   0.0245   0.0232   0.0224   0.0272   0.0251   0.0253   0.0261   0.0230   0.0236
  7.17    1.093   0.0277   0.0273   0.0265   0.0299   0.0267   0.0275   0.0293   0.0274   0.0271
  8.02    1.143   0.0324   0.0323   0.0321   0.0349   0.0318   0.0316   0.0335   0.0315   0.0312
  9.16    1.195   0.0390   0.0391   0.0398   0.0402   0.0381   0.0382   0.0396   0.0386   0.0387
Tabulated from data in file 07088gw_interp.dat & reduced using program C10.20

Average Reynolds #:
399397.9
Number of angles of attack:
21
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -9.28   -0.443   0.0133   0.0137   0.0132   0.0136   0.0119   0.0127   0.0135   0.0136   0.0139
 -8.32   -0.346   0.0122   0.0126   0.0124   0.0124   0.0112   0.0114   0.0126   0.0123   0.0127
 -7.24   -0.236   0.0110   0.0113   0.0113   0.0110   0.0107   0.0098   0.0111   0.0112   0.0112
 -6.28   -0.138   0.0103   0.0107   0.0110   0.0102   0.0104   0.0089   0.0101   0.0106   0.0104
 -5.19   -0.020   0.0097   0.0105   0.0102   0.0089   0.0097   0.0088   0.0096   0.0105   0.0096
 -4.12    0.089   0.0095   0.0103   0.0099   0.0085   0.0093   0.0092   0.0094   0.0101   0.0090
