Airfoil: AG40d-02r fn10
Builder: M. Drela, et al.
Comment: Clean, Flap = -10°

Number of Reynolds #'s:
5

Average Reynolds #:
99982.8
Number of angles of attack:
53
 alpha  /   Cl   /  Cm
 -8.16   -0.86   0.1168
 -7.11   -0.83   0.1002
 -6.16   -0.80   0.0729
 -5.19   -0.73   0.0395
 -4.20   -0.64   0.0285
 -3.11   -0.55   0.0302
 -2.11   -0.47   0.0307
 -1.18   -0.39   0.0314
 -0.08   -0.31   0.0317
  0.95   -0.15   0.0262
  1.87   -0.05   0.0205
  3.02    0.05   0.0216
  4.00    0.14   0.0259
  4.93    0.24   0.0268
  6.00    0.34   0.0292
  7.05    0.45   0.0324
  8.10    0.54   0.0336
  9.09    0.62   0.0377
 10.16    0.71   0.0376
 11.20    0.77   0.0353
 12.18    0.81   0.0336
 13.05    0.79  -0.0398
 13.98    0.76  -0.0757
 15.01    0.75  -0.0852
 15.95    0.75  -0.0861
 16.92    0.77  -0.0934
 18.12    0.77  -0.0912
 17.71    0.74  -0.0787
 16.68    0.76  -0.0789
 15.73    0.75  -0.0725
 14.70    0.76  -0.0679
 13.81    0.75  -0.0572
 12.87    0.85   0.0382
 11.85    0.83   0.0410
 10.84    0.76   0.0413
  9.82    0.69   0.0428
  8.84    0.61   0.0417
  7.81    0.53   0.0385
  6.85    0.44   0.0371
  5.77    0.33   0.0397
  4.74    0.22   0.0373
  3.69    0.12   0.0352
  2.68    0.03   0.0340
  1.68   -0.06   0.0329
  0.59   -0.20   0.0432
 -0.35   -0.32   0.0418
 -1.42   -0.40   0.0328
 -2.45   -0.49   0.0324
 -3.37   -0.57   0.0304
 -4.56   -0.68   0.0327
 -5.42   -0.75   0.0594
 -6.49   -0.82   0.0958
 -7.45   -0.83   0.1218
Tabulated from data in file 06843gw.dat & reduced using program C10.20

Average Reynolds #:
200145.6
Number of angles of attack:
49
 alpha  /   Cl   /  Cm
 -9.14   -0.86   0.1370
 -8.21   -0.86   0.1248
 -7.12   -0.87   0.1081
 -6.15   -0.85   0.0801
 -5.25   -0.78   0.0496
 -4.28   -0.68   0.0281
 -3.11   -0.58   0.0317
 -2.15   -0.49   0.0329
 -1.15   -0.40   0.0346
 -0.07   -0.31   0.0374
  0.84   -0.24   0.0454
  2.03   -0.14   0.0520
  3.07   -0.04   0.0518
  4.04    0.06   0.0515
  5.07    0.17   0.0512
  5.92    0.26   0.0503
  7.10    0.38   0.0487
  8.00    0.48   0.0470
  9.14    0.61   0.0443
 10.21    0.71   0.0404
 11.14    0.78   0.0377
 12.10    0.84   0.0363
 13.11    0.87   0.0317
 14.08    0.83  -0.0695
