Airfoil: W1015-20 fp30
Builder: S. Cassidy
Comment: Clean, Cf/C = 20%, Flap = 30°

Number of Reynolds #'s:
3

Average Reynolds #:
99900.8
Number of angles of attack:
17
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -8.25   -0.068   0.0593   0.0569   0.0604   0.0651   0.0671   0.0586   0.0545   0.0568   0.0551
 -7.18    0.039   0.0605   0.0568   0.0614   0.0683   0.0663   0.0625   0.0573   0.0565   0.0548
 -6.27    0.117   0.0607   0.0571   0.0611   0.0680   0.0664   0.0613   0.0578   0.0576   0.0560
 -5.12    0.205   0.0597   0.0602   0.0626   0.0649   0.0641   0.0599   0.0575   0.0547   0.0540
 -4.09    0.266   0.0599   0.0589   0.0591   0.0632   0.0650   0.0640   0.0619   0.0551   0.0524
 -3.02    0.365   0.0598   0.0557   0.0569   0.0593   0.0552   0.0608   0.0708   0.0656   0.0540
 -2.07    0.454   0.0618   0.0565   0.0569   0.0605   0.0579   0.0585   0.0662   0.0725   0.0653
 -1.10    0.560   0.0619   0.0574   0.0554   0.0591   0.0591   0.0607   0.0696   0.0700   0.0639
  0.02    0.681   0.0537   0.0569   0.0542   0.0559   0.0519   0.0511   0.0536   0.0517   0.0546
  1.09    0.786   0.0578   0.0591   0.0607   0.0591   0.0552   0.0567   0.0561   0.0580   0.0572
  1.96    0.864   0.0608   0.0675   0.0617   0.0634   0.0600   0.0560   0.0583   0.0605   0.0590
  3.06    0.960   0.0607   0.0616   0.0620   0.0623   0.0608   0.0564   0.0591   0.0621   0.0611
  3.98    1.040   0.0618   0.0625   0.0617   0.0639   0.0628   0.0587   0.0593   0.0627   0.0630
  5.14    1.134   0.0642   0.0678   0.0643   0.0652   0.0635   0.0631   0.0658   0.0619   0.0623
  6.17    1.219   0.0682   0.0709   0.0672   0.0690   0.0674   0.0647   0.0699   0.0699   0.0667
  7.17    1.302   0.0703   0.0739   0.0704   0.0704   0.0679   0.0690   0.0706   0.0701   0.0697
  8.11    1.370   0.0733   0.0791   0.0731   0.0716   0.0689   0.0724   0.0757   0.0751   0.0707
Tabulated from data in file 07003gw_interp.dat & reduced using program C10.20

Average Reynolds #:
199907.4
Number of angles of attack:
17
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -8.23    0.021   0.0531   0.0548   0.0541   0.0550   0.0523   0.0504   0.0513   0.0510   0.0556
 -7.28    0.120   0.0543   0.0590   0.0557   0.0573   0.0527   0.0517   0.0503   0.0508   0.0569
 -6.11    0.245   0.0568   0.0597   0.0584   0.0613   0.0582   0.0555   0.0527   0.0513   0.0572
 -5.21    0.341   0.0574   0.0577   0.0566   0.0615   0.0592   0.0585   0.0572   0.0525   0.0560
 -4.07    0.457   0.0581   0.0608   0.0598   0.0639   0.0581   0.0568   0.0558   0.0528   0.0572
 -3.02    0.554   0.0588   0.0611   0.0585   0.0636   0.0580   0.0575   0.0573   0.0545   0.0597
 -2.17    0.626   0.0604   0.0608   0.0571   0.0641   0.0609   0.0630   0.0622   0.0561   0.0589
 -1.00    0.692   0.0529   0.0512   0.0481   0.0525   0.0527   0.0551   0.0566   0.0547   0.0523
 -0.10    0.759   0.0595   0.0517   0.0591   0.0658   0.0665   0.0682   0.0645   0.0529   0.0470
  1.04    0.843   0.0629   0.0559   0.0621   0.0699   0.0718   0.0715   0.0673   0.0555   0.0493
  2.08    0.938   0.0646   0.0593   0.0656   0.0747   0.0747   0.0714   0.0639   0.0553   0.0519
  3.10    1.015   0.0652   0.0600   0.0648   0.0745   0.0760   0.0726   0.0656   0.0558   0.0521
  4.10    1.107   0.0651   0.0598   0.0649   0.0731   0.0735   0.0707   0.0666   0.0570   0.0551
  5.05    1.195   0.0655   0.0639   0.0662   0.0755   0.0736   0.0672   0.0659   0.0579   0.0542
  6.13    1.279   0.0665   0.0670   0.0689   0.0727   0.0702   0.0676   0.0663   0.0602   0.0589
  7.21    1.370   0.0668   0.0701   0.0664   0.0675   0.0680   0.0685   0.0680   0.0634   0.0628
  8.09    1.446   0.0671   0.0717   0.0672   0.0653   0.0648   0.0685   0.0691   0.0656   0.0646
Tabulated from data in file 07005gw_interp.dat & reduced using program C10.20

Average Reynolds #:
399654.9
Number of angles of attack:
17
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -8.32    0.031   0.0517   0.0540   0.0528   0.0538   0.0512   0.0493   0.0496   0.0495   0.0537
 -7.16    0.148   0.0525   0.0561   0.0533   0.0542   0.0522   0.0498   0.0506   0.0499   0.0541
 -6.30    0.239   0.0538   0.0586   0.0566   0.0561   0.0514   0.0506   0.0509   0.0507   0.0553
 -5.32    0.343   0.0549   0.0612   0.0587   0.0581   0.0519   0.0515   0.0508   0.0524   0.0545
 -4.08    0.459   0.0562   0.0620   0.0595   0.0610   0.0538   0.0532   0.0522   0.0522   0.0558
 -3.07    0.547   0.0506   0.0523   0.0475   0.0536   0.0516   0.0488   0.0518   0.0485   0.0507
 -2.09    0.634   0.0527   0.0507   0.0536   0.0579   0.0557   0.0532   0.0544   0.0511   0.0449
 -1.12    0.720   0.0577   0.0500   0.0572   0.0701   0.0682   0.0635   0.0576   0.0485   0.0463
 -0.04    0.826   0.0599   0.0522   0.0600   0.0722   0.0719   0.0666   0.0586   0.0507   0.0473
  0.95    0.911   0.0610   0.0546   0.0608   0.0723   0.0733   0.0671   0.0590   0.0517   0.0492
  1.87    0.991   0.0628   0.0567   0.0615   0.0743   0.0750   0.0695   0.0610   0.0534   0.0512
  3.11    1.102   0.0639   0.0560   0.0606   0.0736   0.0787   0.0720   0.0628   0.0550   0.0529
  3.95    1.174   0.0646   0.0561   0.0588   0.0730   0.0796   0.0763   0.0647   0.0555   0.0526
  5.18    1.279   0.0661   0.0589   0.0606   0.0734   0.0796   0.0753   0.0663   0.0580   0.0565
  6.01    1.349   0.0661   0.0608   0.0610   0.0732   0.0787   0.0743   0.0655   0.0578   0.0575
