Airfoil: W1011-30 fp5
Builder: S. Cassidy
Comment: Clean, Cf/C = 30%, Flap = 5°

Number of Reynolds #'s:
2

Average Reynolds #:
199863.1
Number of angles of attack:
19
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -8.24   -0.484   0.0151   0.0141   0.0127   0.0200   0.0121   0.0136   0.0189   0.0140   0.0156
 -7.12   -0.374   0.0140   0.0122   0.0126   0.0189   0.0120   0.0123   0.0172   0.0128   0.0141
 -6.34   -0.294   0.0133   0.0121   0.0120   0.0172   0.0117   0.0119   0.0158   0.0121   0.0136
 -5.26   -0.191   0.0122   0.0113   0.0108   0.0161   0.0102   0.0105   0.0149   0.0120   0.0120
 -4.21   -0.087   0.0119   0.0113   0.0112   0.0148   0.0104   0.0104   0.0139   0.0117   0.0114
 -3.06    0.031   0.0114   0.0105   0.0104   0.0147   0.0094   0.0099   0.0137   0.0116   0.0113
 -2.02    0.138   0.0114   0.0107   0.0104   0.0140   0.0099   0.0100   0.0130   0.0115   0.0117
 -1.18    0.228   0.0112   0.0110   0.0106   0.0130   0.0108   0.0103   0.0114   0.0114   0.0111
 -0.00    0.347   0.0106   0.0104   0.0105   0.0118   0.0112   0.0090   0.0099   0.0097   0.0120
  0.95    0.437   0.0104   0.0127   0.0119   0.0102   0.0099   0.0093   0.0090   0.0103   0.0102
  2.04    0.535   0.0124   0.0120   0.0126   0.0128   0.0133   0.0118   0.0119   0.0122   0.0124
  2.98    0.625   0.0144   0.0140   0.0148   0.0148   0.0152   0.0140   0.0139   0.0143   0.0139
  3.99    0.715   0.0162   0.0157   0.0161   0.0173   0.0168   0.0160   0.0164   0.0161   0.0157
  5.13    0.815   0.0186   0.0177   0.0181   0.0206   0.0190   0.0183   0.0190   0.0182   0.0181
  6.11    0.897   0.0214   0.0207   0.0203   0.0230   0.0216   0.0219   0.0226   0.0207   0.0207
  7.11    0.974   0.0245   0.0234   0.0235   0.0266   0.0247   0.0254   0.0262   0.0225   0.0238
  8.03    1.031   0.0279   0.0278   0.0284   0.0288   0.0269   0.0279   0.0295   0.0270   0.0266
  9.13    1.098   0.0338   0.0334   0.0332   0.0359   0.0342   0.0333   0.0351   0.0328   0.0328
 10.07    1.131   0.0401   0.0400   0.0401   0.0425   0.0399   0.0397   0.0413   0.0388   0.0382
Tabulated from data in file 07137sn_interp.dat & reduced using program C10.20

Average Reynolds #:
399050.6
Number of angles of attack:
20
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -8.28   -0.510   0.0124   0.0119   0.0113   0.0146   0.0107   0.0119   0.0134   0.0123   0.0126
 -7.34   -0.417   0.0115   0.0108   0.0111   0.0135   0.0102   0.0111   0.0121   0.0114   0.0117
 -6.17   -0.294   0.0104   0.0098   0.0104   0.0123   0.0095   0.0099   0.0103   0.0104   0.0106
 -5.19   -0.194   0.0097   0.0092   0.0099   0.0112   0.0092   0.0093   0.0096   0.0095   0.0099
 -4.12   -0.083   0.0092   0.0088   0.0093   0.0107   0.0088   0.0086   0.0090   0.0091   0.0094
 -3.24    0.007   0.0089   0.0085   0.0084   0.0110   0.0080   0.0087   0.0090   0.0083   0.0092
 -2.10    0.126   0.0088   0.0095   0.0080   0.0102   0.0081   0.0090   0.0091   0.0084   0.0085
 -1.12    0.231   0.0085   0.0092   0.0070   0.0096   0.0083   0.0083   0.0090   0.0076   0.0089
 -0.09    0.334   0.0086   0.0087   0.0081   0.0090   0.0083   0.0085   0.0090   0.0078   0.0095
  1.01    0.423   0.0094   0.0095   0.0096   0.0094   0.0095   0.0097   0.0091   0.0089   0.0095
  1.93    0.508   0.0106   0.0107   0.0108   0.0104   0.0111   0.0108   0.0102   0.0103   0.0106
  3.05    0.620   0.0119   0.0116   0.0121   0.0120   0.0126   0.0117   0.0116   0.0116   0.0117
  4.06    0.717   0.0130   0.0124   0.0128   0.0136   0.0137   0.0127   0.0131   0.0128   0.0127
  5.01    0.804   0.0142   0.0135   0.0137   0.0159   0.0150   0.0136   0.0148   0.0138   0.0134
  6.14    0.905   0.0158   0.0149   0.0148   0.0180   0.0163   0.0151   0.0170   0.0152   0.0148
  7.19    0.995   0.0181   0.0174   0.0169   0.0202   0.0185   0.0175   0.0196   0.0171   0.0172
  8.12    1.069   0.0210   0.0207   0.0204   0.0226   0.0214   0.0200   0.0224   0.0199   0.0202
  9.06    1.122   0.0243   0.0242   0.0238   0.0254   0.0245   0.0236   0.0256   0.0237   0.0236
 10.21    1.189   0.0300   0.0297   0.0296   0.0308   0.0299   0.0305   0.0308   0.0296   0.0295
 11.14    1.217   0.0377   0.0389   0.0400   0.0383   0.0376   0.0378   0.0376   0.0362   0.0351
Tabulated from data in file 07135sn_interp.dat & reduced using program C10.20

File w1011-30_fp5_drag.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:54
