Airfoil: AG40d-02r fn15
  2.70   -0.33   0.1015
  1.53   -0.43   0.1006
  0.53   -0.49   0.0837
 -0.36   -0.57   0.0796
 -1.45   -0.65   0.0766
 -2.48   -0.74   0.0713
 -3.53   -0.83   0.0703
 -4.59   -0.90   0.0869
 -5.52   -0.94   0.1161
 -6.44   -0.96   0.1404
 -7.52   -0.96   0.1593
Tabulated from data in file 06835rd.dat & reduced using program C10.20

Average Reynolds #:
299948.8
Number of angles of attack:
49
 alpha  /   Cl   /  Cm
 -8.11   -0.97   0.1626
 -7.21   -0.98   0.1522
 -6.16   -1.00   0.1281
 -5.22   -0.97   0.1012
 -4.17   -0.90   0.0765
 -3.18   -0.83   0.0701
 -2.18   -0.74   0.0774
 -1.14   -0.66   0.0820
 -0.16   -0.57   0.0852
  0.93   -0.48   0.0895
  1.87   -0.42   0.0994
  3.04   -0.31   0.1009
  4.08   -0.20   0.1005
  4.91   -0.12   0.1002
  5.97   -0.01   0.0994
  7.06    0.10   0.0988
  8.03    0.20   0.0974
  9.05    0.31   0.0964
 10.13    0.43   0.0950
 11.19    0.54   0.0910
 12.18    0.64   0.0855
 13.21    0.72   0.0774
 14.18    0.78   0.0627
 15.10    0.71  -0.0242
 15.99    0.68  -0.0379
 15.86    0.71  -0.0367
 14.86    0.74  -0.0076
 13.88    0.77   0.0689
 12.82    0.70   0.0823
 11.82    0.61   0.0902
 10.78    0.50   0.0935
  9.85    0.40   0.0966
  8.84    0.30   0.0984
  7.72    0.18   0.0995
  6.71    0.07   0.0999
  5.65   -0.03   0.1007
  4.73   -0.13   0.1010
  3.70   -0.23   0.1020
  2.54   -0.35   0.1021
  1.72   -0.43   0.0984
  0.63   -0.51   0.0889
 -0.53   -0.60   0.0841
 -1.47   -0.68   0.0800
 -2.48   -0.76   0.0753
 -3.53   -0.84   0.0704
 -4.56   -0.93   0.0856
 -5.46   -0.98   0.1096
 -6.48   -0.99   0.1388
 -7.53   -0.97   0.1568
Tabulated from data in file 06837gw.dat & reduced using program C10.20

Average Reynolds #:
400084.9
Number of angles of attack:
39
 alpha  /   Cl   /  Cm
 -5.32   -0.98   0.1039
 -4.22   -0.92   0.0765
 -3.18   -0.84   0.0697
 -2.18   -0.76   0.0786
 -1.03   -0.67   0.0834
 -0.23   -0.60   0.0869
  0.88   -0.50   0.0905
  2.02   -0.41   0.0969
  2.91   -0.33   0.0993
  4.03   -0.22   0.0992
  4.92   -0.12   0.0985
  6.06   -0.01   0.0992
  7.08    0.10   0.0977
  8.12    0.21   0.0966
  9.07    0.32   0.0956
 10.06    0.43   0.0937
 11.07    0.53   0.0912
 12.21    0.65   0.0851
 13.17    0.73   0.0778
 14.20    0.81   0.0563
 13.86    0.78   0.0664
 12.92    0.71   0.0814
 11.95    0.61   0.0880
 10.80    0.50   0.0929
  9.75    0.40   0.0959
  8.82    0.29   0.0966
  7.70    0.18   0.0979
  6.67    0.06   0.0989
  5.68   -0.04   0.0991
  4.73   -0.14   0.0998
  3.63   -0.25   0.0997
  2.50   -0.37   0.1003
  1.53   -0.44   0.0932
  0.48   -0.54   0.0897
 -0.40   -0.61   0.0857
 -1.54   -0.71   0.0815
 -2.50   -0.79   0.0757
 -3.58   -0.87   0.0700
 -4.54   -0.94   0.0837
Tabulated from data in file 06839gw.dat & reduced using program C10.20

Average Reynolds #:
500080.8
Number of angles of attack:
37
 alpha  /   Cl   /  Cm
 -4.18   -0.91   0.0751
 -3.14   -0.83   0.0691
 -2.21   -0.77   0.0788
 -1.15   -0.68   0.0826
 -0.20   -0.59   0.0864
  1.00   -0.49   0.0895
  1.94   -0.40   0.0925
  2.99   -0.31   0.0981
  3.98   -0.21   0.0974
  5.08   -0.10   0.0973
  6.05    0.00   0.0969
  7.02    0.10   0.0975
  8.15    0.22   0.0956
  9.08    0.33   0.0949
 10.07    0.44   0.0935
 11.21    0.55   0.0896
 12.17    0.65   0.0841
 13.13    0.75   0.0778
 14.23    0.83   0.0551
 13.83    0.81   0.0678
 12.80    0.71   0.0821
 11.74    0.61   0.0880
 10.83    0.52   0.0924
  9.75    0.40   0.0948
  8.69    0.29   0.0965
  7.76    0.19   0.0971
  6.71    0.07   0.0978
  5.61   -0.04   0.0982
  4.60   -0.15   0.0983
  3.65   -0.24   0.0981
  2.57   -0.36   0.0972
  1.49   -0.44   0.0916
  0.56   -0.54   0.0890
 -0.32   -0.61   0.0859
 -1.55   -0.71   0.0814
 -2.46   -0.79   0.0772
 -3.60   -0.86   0.0692
Tabulated from data in file 06841gw.dat & reduced using program C10.20

File ag40d_fn15_lift.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:56
