Airfoil: AG40d-02r fp20
Builder: M. Drela, et al.
Comment: Clean, Flap = 20°

Number of Reynolds #'s:
4

Average Reynolds #:
100011.0
Number of angles of attack:
49
 alpha  /   Cl   /  Cm
-10.28   -0.36  -0.0233
 -9.22   -0.25  -0.0607
 -8.27    0.16  -0.1903
 -7.34    0.26  -0.1946
 -6.28    0.35  -0.1978
 -5.15    0.45  -0.1963
 -4.11    0.53  -0.1897
 -3.24    0.60  -0.1862
 -2.14    0.70  -0.1840
 -1.14    0.78  -0.1817
 -0.10    0.86  -0.1799
  0.92    0.99  -0.1905
  1.99    1.19  -0.1940
  3.02    1.31  -0.1905
  4.09    1.31  -0.1717
  4.94    1.31  -0.1593
  6.04    1.35  -0.1506
  6.99    1.39  -0.1444
  8.07    1.43  -0.1386
  9.01    1.44  -0.1677
  9.99    1.34  -0.2455
 10.82    1.26  -0.2534
 11.85    1.24  -0.2611
 12.89    1.23  -0.2663
 13.80    1.28  -0.2732
 13.66    1.22  -0.2557
 12.65    1.29  -0.2592
 11.78    1.25  -0.2477
 10.74    1.27  -0.2386
  9.77    1.39  -0.2232
  8.85    1.47  -0.1698
  7.82    1.44  -0.1338
  6.87    1.40  -0.1379
  5.76    1.36  -0.1464
  4.83    1.32  -0.1540
  3.70    1.34  -0.1698
  2.87    1.32  -0.1793
  1.69    1.17  -0.1836
  0.71    0.96  -0.1743
 -0.40    0.85  -0.1669
 -1.30    0.77  -0.1680
 -2.26    0.70  -0.1703
 -3.36    0.61  -0.1728
 -4.36    0.53  -0.1790
 -5.40    0.45  -0.1856
 -6.49    0.35  -0.1874
 -7.53    0.25  -0.1819
 -8.59    0.14  -0.1731
 -9.40   -0.27  -0.0415
Tabulated from data in file 06891ga.dat & reduced using program C10.20

Average Reynolds #:
200066.0
Number of angles of attack:
49
 alpha  /   Cl   /  Cm
-10.24   -0.06  -0.1215
 -9.36    0.26  -0.2234
 -8.21    0.37  -0.2257
 -7.25    0.45  -0.2256
 -6.16    0.53  -0.2222
 -5.16    0.58  -0.2133
 -4.22    0.64  -0.2073
 -3.25    0.71  -0.2014
 -2.17    0.79  -0.1958
 -1.09    0.85  -0.1880
 -0.03    1.01  -0.1979
  0.96    1.25  -0.2135
  1.99    1.29  -0.1957
  2.98    1.30  -0.1838
  3.96    1.33  -0.1742
  5.03    1.37  -0.1641
  6.01    1.42  -0.1571
  7.10    1.46  -0.1505
  8.13    1.48  -0.1425
  8.95    1.53  -0.2005
  9.93    1.43  -0.2418
 10.93    1.40  -0.2618
 11.88    1.32  -0.2710
 12.84    1.33  -0.2808
 13.88    1.29  -0.2778
 13.74    1.32  -0.2747
 12.63    1.30  -0.2708
 11.62    1.31  -0.2636
 10.73    1.41  -0.2548
  9.74    1.49  -0.2285
  8.88    1.53  -0.1848
  7.89    1.48  -0.1387
  6.88    1.45  -0.1459
  5.79    1.41  -0.1537
  4.76    1.37  -0.1628
  3.80    1.33  -0.1712
  2.78    1.31  -0.1819
  1.71    1.29  -0.1955
  0.69    1.20  -0.2090
 -0.20    0.99  -0.1921
 -1.36    0.84  -0.1840
 -2.37    0.78  -0.1922
 -3.34    0.71  -0.1969
 -4.37    0.63  -0.2018
 -5.41    0.58  -0.2110
 -6.44    0.52  -0.2199
 -7.57    0.43  -0.2207
 -8.52    0.36  -0.2226
 -9.48    0.26  -0.2182
Tabulated from data in file 06893ga.dat & reduced using program C10.20

Average Reynolds #:
299794.9
Number of angles of attack:
49
 alpha  /   Cl   /  Cm
-10.23    0.37  -0.2447
 -9.23    0.48  -0.2500
 -8.26    0.58  -0.2531
 -7.27    0.69  -0.2549
 -6.12    0.69  -0.2418
 -5.27    0.77  -0.2417
 -4.12    0.77  -0.2241
 -3.07    0.80  -0.2120
 -2.22    0.84  -0.2039
 -1.12    0.95  -0.2038
 -0.12    1.20  -0.2232
  1.02    1.25  -0.2017
  2.02    1.28  -0.1910
  3.07    1.31  -0.1803
  3.97    1.36  -0.1735
  5.05    1.41  -0.1652
  6.00    1.45  -0.1587
  7.08    1.50  -0.1507
  8.10    1.51  -0.1423
  8.96    1.55  -0.1902
 10.02    1.53  -0.2288
 10.96    1.47  -0.2591
 11.88    1.36  -0.2713
 12.92    1.32  -0.2749
 13.96    1.31  -0.2779
 13.75    1.30  -0.2741
 12.61    1.35  -0.2743
 11.60    1.38  -0.2683
 10.65    1.48  -0.2564
  9.78    1.52  -0.2166
  8.84    1.55  -0.1811
  7.79    1.51  -0.1427
  6.81    1.49  -0.1503
  5.77    1.44  -0.1586
  4.82    1.39  -0.1648
