  4.97    0.413   0.0107   0.0105   0.0113   0.0106   0.0106   0.0108   0.0107   0.0103   0.0107
  6.02    0.518   0.0117   0.0117   0.0119   0.0116   0.0119   0.0116   0.0117   0.0114   0.0119
  7.05    0.625   0.0135   0.0132   0.0135   0.0135   0.0142   0.0129   0.0141   0.0136   0.0134
  8.16    0.727   0.0168   0.0161   0.0164   0.0171   0.0172   0.0176   0.0169   0.0166   0.0162
  9.12    0.811   0.0203   0.0201   0.0206   0.0198   0.0203   0.0205   0.0216   0.0214   0.0178
 10.10    0.890   0.0255   0.0249   0.0246   0.0282   0.0266   0.0249   0.0266   0.0249   0.0233
Tabulated from data in file 06756ga_interp.dat & reduced using program C10.20

Average Reynolds #:
299892.1
Number of angles of attack:
15
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -4.12   -0.458   0.0321   0.0317   0.0309   0.0325   0.0310   0.0304   0.0313   0.0327   0.0365
 -3.29   -0.370   0.0175   0.0173   0.0171   0.0179   0.0171   0.0167   0.0168   0.0181   0.0194
 -2.17   -0.264   0.0114   0.0113   0.0116   0.0118   0.0114   0.0110   0.0109   0.0116   0.0118
 -1.13   -0.166   0.0097   0.0105   0.0097   0.0101   0.0101   0.0095   0.0087   0.0097   0.0096
 -0.12   -0.080   0.0072   0.0073   0.0075   0.0079   0.0076   0.0068   0.0063   0.0069   0.0074
  0.98    0.033   0.0083   0.0087   0.0084   0.0084   0.0082   0.0081   0.0080   0.0082   0.0080
  1.90    0.088   0.0080   0.0089   0.0079   0.0076   0.0084   0.0080   0.0077   0.0080   0.0074
  2.91    0.189   0.0082   0.0088   0.0083   0.0083   0.0084   0.0081   0.0082   0.0081   0.0079
  4.05    0.313   0.0087   0.0088   0.0089   0.0092   0.0087   0.0090   0.0086   0.0084   0.0083
  5.01    0.419   0.0095   0.0092   0.0097   0.0095   0.0097   0.0096   0.0095   0.0092   0.0093
  6.08    0.527   0.0107   0.0102   0.0108   0.0110   0.0107   0.0106   0.0108   0.0106   0.0107
  7.09    0.628   0.0121   0.0115   0.0123   0.0126   0.0124   0.0118   0.0125   0.0120   0.0115
  8.06    0.723   0.0139   0.0131   0.0136   0.0153   0.0141   0.0139   0.0148   0.0135   0.0131
  9.15    0.824   0.0167   0.0157   0.0161   0.0173   0.0170   0.0162   0.0183   0.0180   0.0152
 10.15    0.910   0.0219   0.0209   0.0209   0.0249   0.0231   0.0207   0.0243   0.0210   0.0197
Tabulated from data in file 06758gw_interp.dat & reduced using program C10.20

Average Reynolds #:
400204.0
Number of angles of attack:
14
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -3.19   -0.361   0.0156   0.0150   0.0154   0.0161   0.0152   0.0153   0.0153   0.0161   0.0166
 -2.17   -0.259   0.0112   0.0116   0.0114   0.0117   0.0116   0.0110   0.0102   0.0112   0.0113
 -1.15   -0.160   0.0096   0.0097   0.0099   0.0103   0.0096   0.0097   0.0089   0.0095   0.0095
 -0.13   -0.068   0.0073   0.0080   0.0074   0.0074   0.0074   0.0072   0.0068   0.0072   0.0072
  1.30    0.045   0.0067   0.0076   0.0078   0.0061   0.0067   0.0053   0.0064   0.0069   0.0064
  1.97    0.085   0.0070   0.0081   0.0076   0.0069   0.0068   0.0069   0.0066   0.0067   0.0067
  3.02    0.209   0.0072   0.0078   0.0073   0.0070   0.0073   0.0077   0.0072   0.0067   0.0068
  3.92    0.302   0.0078   0.0079   0.0078   0.0081   0.0076   0.0080   0.0078   0.0073   0.0075
  4.96    0.411   0.0085   0.0083   0.0085   0.0089   0.0084   0.0089   0.0085   0.0085   0.0084
  5.98    0.513   0.0095   0.0091   0.0095   0.0096   0.0098   0.0097   0.0097   0.0096   0.0093
  6.94    0.606   0.0106   0.0101   0.0107   0.0107   0.0109   0.0105   0.0111   0.0105   0.0101
  8.18    0.726   0.0128   0.0121   0.0124   0.0138   0.0130   0.0127   0.0139   0.0124   0.0119
  9.23    0.832   0.0154   0.0150   0.0147   0.0167   0.0156   0.0149   0.0174   0.0149   0.0138
 10.18    0.918   0.0192   0.0181   0.0177   0.0218   0.0203   0.0180   0.0217   0.0189   0.0174
Tabulated from data in file 06760gw_interp.dat & reduced using program C10.20

Average Reynolds #:
499686.1
Number of angles of attack:
15
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -4.21   -0.457   0.0317   0.0318   0.0304   0.0321   0.0307   0.0299   0.0309   0.0325   0.0355
 -3.22   -0.357   0.0141   0.0139   0.0141   0.0145   0.0140   0.0139   0.0132   0.0145   0.0151
 -2.09   -0.246   0.0108   0.0107   0.0113   0.0114   0.0110   0.0107   0.0099   0.0108   0.0108
 -1.04   -0.149   0.0093   0.0095   0.0096   0.0097   0.0094   0.0094   0.0085   0.0091   0.0090
 -0.12   -0.062   0.0076   0.0083   0.0077   0.0077   0.0072   0.0074   0.0071   0.0075   0.0076
  0.63   -0.016   0.0064   0.0066   0.0064   0.0065   0.0064   0.0065   0.0059   0.0068   0.0059
  1.97    0.082   0.0064   0.0070   0.0065   0.0061   0.0068   0.0061   0.0060   0.0067   0.0057
  3.05    0.208   0.0067   0.0071   0.0069   0.0067   0.0068   0.0067   0.0063   0.0069   0.0063
  3.98    0.307   0.0072   0.0072   0.0071   0.0076   0.0071   0.0075   0.0069   0.0074   0.0070
  4.98    0.409   0.0081   0.0078   0.0078   0.0085   0.0080   0.0084   0.0081   0.0082   0.0081
  6.00    0.514   0.0090   0.0085   0.0090   0.0091   0.0092   0.0092   0.0092   0.0090   0.0090
  7.02    0.616   0.0101   0.0096   0.0102   0.0101   0.0105   0.0100   0.0108   0.0100   0.0098
  8.08    0.718   0.0119   0.0112   0.0117   0.0125   0.0122   0.0116   0.0130   0.0116   0.0112
  9.21    0.824   0.0141   0.0139   0.0135   0.0156   0.0141   0.0139   0.0153   0.0138   0.0129
 10.25    0.917   0.0177   0.0166   0.0164   0.0201   0.0189   0.0169   0.0199   0.0173   0.0157
Tabulated from data in file 06762gw_interp.dat & reduced using program C10.20

File ag455ct_fn5_drag.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:54
