 -4.20    0.255   0.0290   0.0310   0.0283   0.0307   0.0274   0.0274   0.0291   0.0280   0.0300
 -3.20    0.356   0.0294   0.0308   0.0282   0.0322   0.0282   0.0273   0.0298   0.0286   0.0303
 -2.10    0.461   0.0295   0.0300   0.0279   0.0329   0.0284   0.0279   0.0314   0.0271   0.0303
 -1.21    0.568   0.0308   0.0290   0.0302   0.0369   0.0260   0.0295   0.0328   0.0289   0.0328
  0.03    0.725   0.0287   0.0287   0.0259   0.0440   0.0229   0.0236   0.0344   0.0226   0.0279
  0.97    0.735   0.0322   0.0347   0.0304   0.0414   0.0277   0.0283   0.0369   0.0268   0.0311
  2.02    0.811   0.0330   0.0361   0.0303   0.0414   0.0295   0.0295   0.0374   0.0284   0.0315
  3.05    0.900   0.0343   0.0378   0.0317   0.0417   0.0311   0.0312   0.0384   0.0294   0.0329
  3.98    0.976   0.0354   0.0384   0.0338   0.0419   0.0326   0.0323   0.0395   0.0308   0.0342
  5.09    1.065   0.0376   0.0394   0.0344   0.0431   0.0355   0.0345   0.0406   0.0351   0.0385
  6.00    1.137   0.0397   0.0404   0.0374   0.0437   0.0376   0.0374   0.0425   0.0378   0.0410
  7.14    1.228   0.0454   0.0468   0.0453   0.0458   0.0436   0.0444   0.0467   0.0452   0.0452
  8.15    1.304   0.0510   0.0506   0.0525   0.0503   0.0487   0.0512   0.0531   0.0526   0.0493
Tabulated from data in file 07099sn_interp.dat & reduced using program C10.20

Average Reynolds #:
399799.5
Number of angles of attack:
20
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -9.32   -0.239   0.0257   0.0292   0.0257   0.0248   0.0249   0.0244   0.0237   0.0262   0.0270
 -8.28   -0.134   0.0255   0.0288   0.0254   0.0247   0.0248   0.0240   0.0231   0.0256   0.0273
 -7.16   -0.025   0.0255   0.0287   0.0251   0.0251   0.0244   0.0241   0.0236   0.0258   0.0274
 -6.33    0.055   0.0254   0.0290   0.0249   0.0253   0.0242   0.0243   0.0230   0.0257   0.0272
 -5.28    0.162   0.0261   0.0291   0.0260   0.0261   0.0250   0.0241   0.0238   0.0268   0.0276
 -4.13    0.277   0.0261   0.0286   0.0259   0.0267   0.0252   0.0247   0.0238   0.0257   0.0283
 -3.32    0.350   0.0259   0.0287   0.0250   0.0279   0.0237   0.0246   0.0246   0.0251   0.0279
 -2.09    0.505   0.0256   0.0261   0.0252   0.0265   0.0244   0.0241   0.0257   0.0248   0.0277
 -1.19    0.696   0.0166   0.0162   0.0171   0.0164   0.0141   0.0146   0.0204   0.0162   0.0181
 -0.08    0.726   0.0172   0.0117   0.0188   0.0368   0.0159   0.0124   0.0142   0.0135   0.0143
  0.84    0.791   0.0201   0.0172   0.0225   0.0390   0.0173   0.0132   0.0148   0.0129   0.0235
  1.96    0.860   0.0232   0.0189   0.0267   0.0425   0.0191   0.0158   0.0223   0.0177   0.0228
  3.06    0.933   0.0268   0.0232   0.0277   0.0411   0.0222   0.0199   0.0303   0.0244   0.0255
  4.05    1.006   0.0288   0.0265   0.0282   0.0403   0.0258   0.0251   0.0319   0.0252   0.0274
  5.09    1.094   0.0309   0.0291   0.0301   0.0407   0.0282   0.0282   0.0337   0.0280   0.0290
  6.04    1.178   0.0329   0.0324   0.0326   0.0405   0.0301   0.0300   0.0358   0.0309   0.0310
  7.14    1.260   0.0365   0.0343   0.0382   0.0404   0.0338   0.0333   0.0389   0.0371   0.0358
  8.08    1.338   0.0398   0.0354   0.0414   0.0411   0.0384   0.0390   0.0424   0.0415   0.0388
  9.07    1.408   0.0445   0.0425   0.0461   0.0423   0.0417   0.0447   0.0500   0.0459   0.0424
 10.15    1.466   0.0541   0.0521   0.0569   0.0547   0.0540   0.0562   0.0575   0.0522   0.0493
Tabulated from data in file 07101sn_interp.dat & reduced using program C10.20

File w1011-20_fp20_drag.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:54
