Airfoil: W1015-20 fp25
Builder: S. Cassidy
Comment: Clean, Cf/C = 20%, Flap = 25°

Number of Reynolds #'s:
2

Average Reynolds #:
199999.1
Number of angles of attack:
19
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -9.38   -0.216   0.0442   0.0442   0.0448   0.0478   0.0463   0.0448   0.0434   0.0415   0.0412
 -8.20   -0.083   0.0441   0.0455   0.0439   0.0456   0.0435   0.0431   0.0440   0.0429   0.0442
 -7.14    0.025   0.0441   0.0445   0.0432   0.0453   0.0432   0.0426   0.0437   0.0430   0.0470
 -6.24    0.119   0.0439   0.0446   0.0431   0.0456   0.0435   0.0422   0.0436   0.0426   0.0460
 -5.10    0.236   0.0455   0.0477   0.0447   0.0479   0.0437   0.0444   0.0464   0.0433   0.0458
 -4.06    0.346   0.0453   0.0462   0.0435   0.0473   0.0429   0.0433   0.0460   0.0450   0.0480
 -3.04    0.451   0.0470   0.0488   0.0460   0.0490   0.0440   0.0446   0.0478   0.0462   0.0499
 -2.02    0.551   0.0481   0.0462   0.0448   0.0498   0.0472   0.0484   0.0506   0.0463   0.0513
 -0.99    0.605   0.0404   0.0406   0.0374   0.0434   0.0402   0.0405   0.0420   0.0375   0.0419
 -0.00    0.685   0.0452   0.0463   0.0430   0.0457   0.0452   0.0462   0.0487   0.0450   0.0414
  1.02    0.763   0.0495   0.0437   0.0491   0.0537   0.0535   0.0539   0.0541   0.0464   0.0412
  1.89    0.840   0.0509   0.0452   0.0502   0.0570   0.0557   0.0570   0.0547   0.0462   0.0414
  2.98    0.923   0.0513   0.0466   0.0515   0.0558   0.0546   0.0551   0.0545   0.0483   0.0438
  4.09    1.024   0.0521   0.0489   0.0532   0.0569   0.0547   0.0533   0.0544   0.0500   0.0453
  5.03    1.100   0.0517   0.0503   0.0517   0.0523   0.0524   0.0513   0.0549   0.0520   0.0484
  6.19    1.205   0.0504   0.0521   0.0482   0.0504   0.0505   0.0505   0.0494   0.0497   0.0520
  7.17    1.291   0.0521   0.0552   0.0507   0.0503   0.0520   0.0507   0.0505   0.0528   0.0542
  8.14    1.366   0.0536   0.0589   0.0517   0.0523   0.0522   0.0518   0.0528   0.0529   0.0564
  9.21    1.462   0.0562   0.0629   0.0553   0.0556   0.0533   0.0529   0.0548   0.0566   0.0583
Tabulated from data in file 07032gw_interp.dat & reduced using program C10.20

Average Reynolds #:
399974.8
Number of angles of attack:
20
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -9.27   -0.194   0.0399   0.0425   0.0394   0.0410   0.0375   0.0375   0.0400   0.0394   0.0420
 -8.42   -0.106   0.0403   0.0445   0.0399   0.0407   0.0388   0.0374   0.0399   0.0382   0.0428
 -7.20    0.015   0.0417   0.0454   0.0410   0.0429   0.0398   0.0384   0.0410   0.0402   0.0451
 -6.27    0.113   0.0419   0.0465   0.0411   0.0435   0.0397   0.0394   0.0407   0.0391   0.0449
 -5.28    0.220   0.0431   0.0468   0.0420   0.0457   0.0409   0.0415   0.0433   0.0402   0.0442
 -4.19    0.329   0.0432   0.0467   0.0441   0.0463   0.0399   0.0421   0.0431   0.0391   0.0440
 -3.12    0.425   0.0393   0.0397   0.0366   0.0429   0.0402   0.0388   0.0390   0.0370   0.0402
 -2.10    0.524   0.0389   0.0393   0.0373   0.0405   0.0367   0.0377   0.0405   0.0376   0.0417
 -1.16    0.613   0.0446   0.0401   0.0444   0.0494   0.0487   0.0472   0.0478   0.0409   0.0385
 -0.03    0.711   0.0459   0.0402   0.0447   0.0542   0.0521   0.0506   0.0481   0.0406   0.0369
  0.85    0.791   0.0469   0.0408   0.0460   0.0550   0.0538   0.0509   0.0496   0.0417   0.0377
  1.91    0.884   0.0481   0.0425   0.0476   0.0545   0.0546   0.0529   0.0501   0.0432   0.0397
  2.94    0.976   0.0494   0.0445   0.0489   0.0540   0.0541   0.0536   0.0515   0.0468   0.0421
  4.01    1.068   0.0503   0.0471   0.0504   0.0532   0.0536   0.0525   0.0527   0.0483   0.0448
  5.01    1.155   0.0509   0.0479   0.0501   0.0541   0.0528   0.0517   0.0535   0.0501   0.0468
  6.03    1.246   0.0517   0.0515   0.0522   0.0532   0.0520   0.0507   0.0533   0.0512   0.0495
  7.06    1.340   0.0525   0.0550   0.0525   0.0531   0.0502   0.0483   0.0531   0.0543   0.0532
  8.04    1.420   0.0524   0.0564   0.0519   0.0530   0.0498   0.0473   0.0532   0.0543   0.0530
  9.19    1.516   0.0526   0.0554   0.0508   0.0522   0.0506   0.0518   0.0531   0.0541   0.0532
 10.10    1.603   0.0538   0.0570   0.0513   0.0527   0.0526   0.0548   0.0553   0.0555   0.0511
Tabulated from data in file 07034gw_interp.dat & reduced using program C10.20

File w1015-20_fp25_drag.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:55
