Airfoil: AG40d-02r fp5
Builder: M. Drela, et al.
Comment: Clean, Flap = 5°

Number of Reynolds #'s:
5

Average Reynolds #:
100071.2
Number of angles of attack:
49
 alpha  /   Cl   /  Cm
-10.20   -0.47   0.0120
 -9.27   -0.47   0.0060
 -8.22   -0.38  -0.0387
 -7.35   -0.22  -0.0978
 -6.15   -0.12  -0.1025
 -5.21   -0.02  -0.1086
 -4.20    0.09  -0.1136
 -3.11    0.20  -0.1132
 -2.15    0.28  -0.1105
 -1.15    0.38  -0.1128
 -0.15    0.47  -0.1148
  0.96    0.61  -0.1238
  1.84    0.72  -0.1242
  2.99    0.82  -0.1155
  4.06    0.90  -0.1053
  4.92    0.96  -0.1025
  5.99    1.03  -0.0963
  6.98    1.07  -0.0883
  8.08    1.12  -0.0790
  9.05    1.13  -0.0741
 10.06    1.15  -0.0725
 10.99    1.13  -0.1336
 11.93    1.04  -0.1795
 12.90    1.04  -0.1932
 14.01    0.99  -0.1930
 13.75    1.03  -0.1814
 12.75    0.98  -0.1695
 11.80    1.05  -0.1590
 10.79    1.14  -0.0863
  9.88    1.17  -0.0631
  8.90    1.15  -0.0678
  7.81    1.12  -0.0752
  6.83    1.09  -0.0825
  5.83    1.04  -0.0928
  4.77    0.97  -0.0972
  3.76    0.89  -0.1009
  2.76    0.81  -0.1025
  1.75    0.73  -0.1103
  0.63    0.57  -0.1067
 -0.30    0.46  -0.0979
 -1.37    0.38  -0.0984
 -2.46    0.27  -0.1019
 -3.35    0.19  -0.1033
 -4.46    0.08  -0.1000
 -5.43   -0.03  -0.0964
 -6.45   -0.15  -0.0913
 -7.58   -0.25  -0.0792
 -8.54   -0.42  -0.0043
 -9.52   -0.47   0.0205
Tabulated from data in file 06881gw.dat & reduced using program C10.20

Average Reynolds #:
200061.6
Number of angles of attack:
49
 alpha  /   Cl   /  Cm
-10.24   -0.46   0.0097
 -9.24   -0.41  -0.0169
 -8.30   -0.29  -0.0718
 -7.22   -0.12  -0.1156
 -6.24   -0.03  -0.1189
 -5.34    0.06  -0.1207
 -4.15    0.18  -0.1235
