Airfoil: W1015-30 fp20
Builder: S. Cassidy
Comment: Clean, Cf/C = 30%, Flap = 20°

Number of Reynolds #'s:
3

Average Reynolds #:
100015.9
Number of angles of attack:
53
 alpha  /   Cl   /  Cm
-10.21   -0.29  -0.1232
 -9.24   -0.20  -0.1247
 -8.20   -0.11  -0.1280
 -7.30   -0.03  -0.1254
 -6.28    0.06  -0.1230
 -5.11    0.16  -0.1180
 -4.19    0.24  -0.1150
 -3.09    0.33  -0.1150
 -2.19    0.41  -0.1123
 -1.04    0.51  -0.1193
  0.02    0.73  -0.1395
  0.90    0.85  -0.1410
  1.99    0.90  -0.1278
  2.94    0.95  -0.1213
  4.10    1.02  -0.1167
  5.12    1.09  -0.1133
  6.19    1.16  -0.1101
  7.19    1.22  -0.1052
  8.06    1.27  -0.1026
  9.18    1.35  -0.1000
 10.13    1.40  -0.0969
 11.18    1.44  -0.0942
 11.94    1.05  -0.2118
 12.91    1.01  -0.2114
 13.95    1.05  -0.2223
 14.87    1.07  -0.2260
 16.02    1.09  -0.2353
 15.55    1.07  -0.2166
 14.62    1.09  -0.2142
 13.75    1.05  -0.2028
 12.73    1.06  -0.2006
 11.64    0.98  -0.1876
 10.81    0.99  -0.1867
  9.69    1.00  -0.1759
  8.66    0.99  -0.1638
  7.85    1.29  -0.0942
  6.79    1.21  -0.0968
  5.71    1.15  -0.1018
  4.80    1.09  -0.1043
  3.76    1.02  -0.1071
  2.69    0.94  -0.1107
  1.72    0.91  -0.1196
  0.64    0.83  -0.1272
 -0.28    0.66  -0.1200
 -1.43    0.49  -0.1038
 -2.38    0.42  -0.1026
 -3.42    0.32  -0.1019
 -4.39    0.24  -0.1028
 -5.41    0.16  -0.1092
 -6.33    0.08  -0.1163
 -7.50   -0.02  -0.1204
 -8.48   -0.11  -0.1213
 -9.57   -0.22  -0.1206
Tabulated from data in file 07210sn.dat & reduced using program C10.20

Average Reynolds #:
200109.2
Number of angles of attack:
53
 alpha  /   Cl   /  Cm
-10.35   -0.24  -0.1378
 -9.19   -0.14  -0.1373
 -8.33   -0.07  -0.1363
 -7.16    0.03  -0.1359
 -6.17    0.11  -0.1355
 -5.24    0.21  -0.1358
 -4.09    0.32  -0.1347
 -3.20    0.40  -0.1346
 -2.02    0.52  -0.1335
 -0.97    0.64  -0.1369
  0.03    0.79  -0.1426
  1.03    0.81  -0.1294
  2.08    0.87  -0.1209
  2.95    0.93  -0.1174
  4.01    1.01  -0.1140
  5.02    1.10  -0.1126
  6.13    1.20  -0.1106
  7.07    1.27  -0.1079
  8.19    1.36  -0.1058
  9.18    1.45  -0.1049
 10.20    1.53  -0.1034
 11.20    1.58  -0.1008
 12.23    1.61  -0.1001
 13.19    1.53  -0.1158
 14.15    1.50  -0.1220
 14.83    1.09  -0.2227
 15.92    1.13  -0.2332
 15.71    1.11  -0.2208
 14.68    1.10  -0.2155
 13.72    1.10  -0.2164
 12.66    1.06  -0.2049
 11.65    1.02  -0.1969
 10.79    1.05  -0.1934
  9.98    1.50  -0.0978
  8.82    1.42  -0.0994
  7.81    1.33  -0.1001
  6.79    1.25  -0.1018
  5.84    1.17  -0.1044
  4.82    1.08  -0.1046
  3.72    1.00  -0.1088
  2.68    0.91  -0.1117
  1.69    0.84  -0.1168
  0.64    0.82  -0.1290
 -0.45    0.73  -0.1333
 -1.39    0.59  -0.1270
 -2.38    0.49  -0.1281
 -3.29    0.39  -0.1286
 -4.36    0.29  -0.1297
 -5.55    0.18  -0.1308
 -6.45    0.09  -0.1308
 -7.53   -0.00  -0.1301
 -8.52   -0.09  -0.1326
 -9.50   -0.16  -0.1339
Tabulated from data in file 07211sn.dat & reduced using program C10.20

Average Reynolds #:
400260.7
Number of angles of attack:
51
 alpha  /   Cl   /  Cm
-10.33   -0.22  -0.1456
 -9.35   -0.13  -0.1465
 -8.24   -0.01  -0.1470
 -7.37    0.09  -0.1499
 -6.22    0.20  -0.1497
 -5.36    0.28  -0.1492
 -4.22    0.39  -0.1492
 -3.07    0.51  -0.1503
 -2.09    0.65  -0.1588
 -1.08    0.83  -0.1669
 -0.10    0.80  -0.1486
  0.99    0.84  -0.1370
  2.01    0.93  -0.1315
  3.06    1.02  -0.1284
  4.07    1.10  -0.1237
  5.10    1.18  -0.1202
  6.13    1.27  -0.1172
  7.22    1.36  -0.1132
  8.13    1.43  -0.1099
  9.22    1.52  -0.1065
 10.15    1.59  -0.1033
 11.16    1.66  -0.1012
 12.20    1.66  -0.1029
 13.08    1.53  -0.1295
 14.03    1.47  -0.1341
 15.08    1.45  -0.1391
 14.84    1.47  -0.1382
 13.90    1.49  -0.1289
 12.82    1.57  -0.1228
 11.87    1.69  -0.0974
 10.94    1.65  -0.1000
  9.84    1.57  -0.1027
  8.90    1.50  -0.1056
  7.85    1.41  -0.1083
  6.79    1.33  -0.1130
  5.79    1.25  -0.1160
  4.72    1.16  -0.1196
  3.80    1.08  -0.1231
  2.65    0.98  -0.1261
  1.72    0.90  -0.1299
  0.70    0.84  -0.1376
 -0.38    0.82  -0.1519
 -1.30    0.83  -0.1683
 -2.27    0.62  -0.1532
 -3.44    0.47  -0.1475
 -4.36    0.38  -0.1479
 -5.44    0.28  -0.1477
 -6.47    0.18  -0.1479
 -7.54    0.07  -0.1469
 -8.45   -0.04  -0.1454
 -9.51   -0.14  -0.1429
Tabulated from data in file 07213sn.dat & reduced using program C10.20

File w1015-30_fp20_lift.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:59
