  3.07    0.331   0.0116   0.0120   0.0115   0.0117   0.0119   0.0112   0.0111   0.0111   0.0120
  4.01    0.424   0.0130   0.0135   0.0134   0.0126   0.0132   0.0129   0.0125   0.0128   0.0132
  5.12    0.538   0.0148   0.0151   0.0154   0.0148   0.0151   0.0146   0.0143   0.0148   0.0147
  6.12    0.632   0.0166   0.0161   0.0165   0.0173   0.0171   0.0165   0.0165   0.0167   0.0160
  7.00    0.713   0.0184   0.0177   0.0176   0.0196   0.0196   0.0187   0.0185   0.0182   0.0177
  8.20    0.809   0.0216   0.0210   0.0205   0.0230   0.0228   0.0225   0.0216   0.0204   0.0209
  9.03    0.871   0.0244   0.0239   0.0239   0.0250   0.0242   0.0246   0.0255   0.0239   0.0240
 10.16    0.943   0.0304   0.0301   0.0298   0.0329   0.0316   0.0294   0.0316   0.0292   0.0288
 11.10    0.994   0.0365   0.0360   0.0363   0.0392   0.0377   0.0358   0.0378   0.0347   0.0347
Tabulated from data in file 07131sn_interp.dat & reduced using program C10.20

Average Reynolds #:
399951.9
Number of angles of attack:
21
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -8.41   -0.824   0.0151   0.0153   0.0155   0.0158   0.0146   0.0141   0.0149   0.0156   0.0148
 -7.22   -0.712   0.0129   0.0131   0.0128   0.0134   0.0122   0.0124   0.0128   0.0136   0.0128
 -6.34   -0.627   0.0117   0.0117   0.0113   0.0125   0.0109   0.0116   0.0117   0.0122   0.0116
 -5.14   -0.507   0.0102   0.0101   0.0100   0.0113   0.0096   0.0100   0.0102   0.0103   0.0100
 -4.31   -0.421   0.0098   0.0099   0.0100   0.0111   0.0097   0.0093   0.0095   0.0096   0.0091
 -3.10   -0.294   0.0088   0.0088   0.0090   0.0098   0.0089   0.0081   0.0086   0.0087   0.0085
 -2.07   -0.179   0.0081   0.0080   0.0075   0.0087   0.0091   0.0072   0.0076   0.0083   0.0082
 -1.28   -0.103   0.0080   0.0083   0.0072   0.0085   0.0085   0.0070   0.0076   0.0083   0.0082
 -0.01    0.018   0.0074   0.0078   0.0070   0.0077   0.0075   0.0070   0.0073   0.0074   0.0078
  0.80    0.096   0.0073   0.0078   0.0071   0.0075   0.0069   0.0071   0.0071   0.0073   0.0075
  1.94    0.212   0.0079   0.0083   0.0078   0.0074   0.0077   0.0081   0.0078   0.0076   0.0083
  3.02    0.322   0.0093   0.0094   0.0092   0.0095   0.0092   0.0094   0.0091   0.0087   0.0094
  3.93    0.403   0.0100   0.0101   0.0102   0.0099   0.0101   0.0103   0.0098   0.0096   0.0100
  4.98    0.503   0.0111   0.0111   0.0114   0.0109   0.0116   0.0114   0.0109   0.0107   0.0110
  5.99    0.607   0.0123   0.0120   0.0124   0.0123   0.0131   0.0121   0.0123   0.0119   0.0120
  7.17    0.725   0.0139   0.0133   0.0138   0.0148   0.0147   0.0134   0.0141   0.0136   0.0135
  8.05    0.803   0.0154   0.0144   0.0148   0.0171   0.0163   0.0147   0.0162   0.0150   0.0147
  9.23    0.903   0.0185   0.0177   0.0177   0.0204   0.0192   0.0180   0.0198   0.0174   0.0177
 10.22    0.974   0.0224   0.0217   0.0211   0.0245   0.0235   0.0218   0.0238   0.0214   0.0215
 11.13    1.033   0.0262   0.0250   0.0248   0.0283   0.0269   0.0261   0.0279   0.0253   0.0250
 12.20    1.081   0.0335   0.0327   0.0325   0.0357   0.0349   0.0335   0.0352   0.0324   0.0313
Tabulated from data in file 07133sn_interp.dat & reduced using program C10.20

File w1011-30_f0_drag.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:54
