Tabulated from data in file 06856gw_interp.dat & reduced using program C10.20

Average Reynolds #:
299742.0
Number of angles of attack:
17
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -5.35   -0.522   0.0433   0.0434   0.0409   0.0429   0.0410   0.0400   0.0437   0.0466   0.0477
 -4.26   -0.417   0.0175   0.0174   0.0171   0.0188   0.0169   0.0168   0.0179   0.0179   0.0174
 -3.15   -0.310   0.0130   0.0135   0.0130   0.0148   0.0131   0.0118   0.0125   0.0124   0.0129
 -2.15   -0.205   0.0106   0.0112   0.0103   0.0109   0.0112   0.0103   0.0093   0.0103   0.0109
 -1.15   -0.111   0.0091   0.0098   0.0087   0.0093   0.0097   0.0086   0.0089   0.0088   0.0089
 -0.10   -0.026   0.0074   0.0078   0.0073   0.0077   0.0081   0.0069   0.0072   0.0070   0.0071
  0.85    0.097   0.0081   0.0088   0.0076   0.0087   0.0086   0.0080   0.0079   0.0077   0.0074
  1.94    0.199   0.0080   0.0090   0.0076   0.0083   0.0080   0.0079   0.0082   0.0075   0.0075
  2.83    0.288   0.0081   0.0085   0.0079   0.0085   0.0080   0.0081   0.0080   0.0077   0.0077
  4.02    0.411   0.0085   0.0077   0.0084   0.0086   0.0085   0.0090   0.0082   0.0087   0.0088
  5.03    0.512   0.0094   0.0086   0.0092   0.0097   0.0096   0.0095   0.0094   0.0095   0.0092
  5.96    0.603   0.0104   0.0098   0.0106   0.0108   0.0106   0.0102   0.0107   0.0105   0.0105
  7.06    0.710   0.0118   0.0114   0.0117   0.0131   0.0122   0.0113   0.0123   0.0113   0.0113
  8.02    0.804   0.0143   0.0138   0.0139   0.0163   0.0149   0.0141   0.0149   0.0132   0.0132
  9.18    0.901   0.0183   0.0169   0.0174   0.0189   0.0188   0.0183   0.0200   0.0183   0.0177
 10.13    0.967   0.0233   0.0216   0.0224   0.0256   0.0255   0.0235   0.0243   0.0218   0.0217
 11.24    1.020   0.0325   0.0306   0.0311   0.0356   0.0351   0.0335   0.0341   0.0305   0.0292
Tabulated from data in file 06858gw_interp.dat & reduced using program C10.20

Average Reynolds #:
399771.9
Number of angles of attack:
17
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -5.33   -0.528   0.0447   0.0444   0.0421   0.0439   0.0430   0.0422   0.0454   0.0477   0.0490
 -4.24   -0.433   0.0153   0.0154   0.0156   0.0172   0.0147   0.0139   0.0151   0.0156   0.0150
 -3.26   -0.332   0.0120   0.0118   0.0121   0.0133   0.0124   0.0116   0.0114   0.0118   0.0114
 -2.24   -0.228   0.0103   0.0103   0.0100   0.0110   0.0109   0.0096   0.0102   0.0098   0.0104
 -1.11   -0.119   0.0088   0.0090   0.0083   0.0091   0.0097   0.0082   0.0087   0.0087   0.0088
 -0.08   -0.023   0.0069   0.0071   0.0067   0.0069   0.0074   0.0065   0.0066   0.0069   0.0068
  0.88    0.069   0.0071   0.0078   0.0067   0.0084   0.0077   0.0080   0.0059   0.0061   0.0064
  1.94    0.199   0.0069   0.0076   0.0067   0.0066   0.0071   0.0073   0.0069   0.0066   0.0067
  2.91    0.304   0.0072   0.0070   0.0072   0.0072   0.0074   0.0074   0.0070   0.0070   0.0071
  3.95    0.408   0.0078   0.0074   0.0076   0.0080   0.0080   0.0085   0.0075   0.0077   0.0079
  5.02    0.514   0.0087   0.0082   0.0087   0.0087   0.0089   0.0090   0.0087   0.0086   0.0087
  5.94    0.608   0.0096   0.0092   0.0100   0.0096   0.0098   0.0094   0.0097   0.0094   0.0096
  7.10    0.724   0.0113   0.0107   0.0113   0.0124   0.0117   0.0109   0.0116   0.0106   0.0109
  8.05    0.805   0.0134   0.0130   0.0129   0.0152   0.0140   0.0131   0.0142   0.0125   0.0126
  9.21    0.917   0.0168   0.0161   0.0162   0.0189   0.0171   0.0165   0.0183   0.0158   0.0156
  9.99    0.979   0.0202   0.0187   0.0189   0.0228   0.0214   0.0200   0.0216   0.0193   0.0189
 11.11    1.038   0.0273   0.0259   0.0258   0.0297   0.0296   0.0285   0.0286   0.0256   0.0249
Tabulated from data in file 06860gw_interp.dat & reduced using program C10.20

File ag40d_fn5_drag.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:53
