Airfoil: W1011-30 fp15
Builder: S. Cassidy
Comment: Clean, Cf/C = 30%, Flap = 15°

Number of Reynolds #'s:
2

Average Reynolds #:
200178.3
Number of angles of attack:
18
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -9.16    0.005   0.0210   0.0210   0.0207   0.0227   0.0209   0.0196   0.0215   0.0213   0.0203
 -8.17    0.091   0.0219   0.0221   0.0213   0.0232   0.0218   0.0204   0.0230   0.0224   0.0212
 -7.11    0.174   0.0246   0.0244   0.0230   0.0256   0.0247   0.0217   0.0253   0.0261   0.0263
 -6.17    0.233   0.0272   0.0276   0.0254   0.0288   0.0267   0.0237   0.0278   0.0289   0.0284
 -5.07    0.346   0.0269   0.0274   0.0262   0.0286   0.0275   0.0233   0.0259   0.0277   0.0283
 -4.10    0.395   0.0302   0.0319   0.0293   0.0320   0.0307   0.0269   0.0285   0.0314   0.0311
 -3.04    0.523   0.0288   0.0299   0.0289   0.0304   0.0294   0.0255   0.0255   0.0295   0.0311
 -2.10    0.572   0.0324   0.0335   0.0322   0.0337   0.0332   0.0298   0.0295   0.0338   0.0339
 -1.07    0.676   0.0330   0.0333   0.0338   0.0359   0.0324   0.0303   0.0315   0.0333   0.0337
 -0.07    0.876   0.0189   0.0191   0.0180   0.0200   0.0184   0.0183   0.0205   0.0182   0.0191
  0.98    0.933   0.0234   0.0202   0.0213   0.0255   0.0222   0.0209   0.0258   0.0225   0.0291
  2.05    0.977   0.0304   0.0232   0.0220   0.0282   0.0248   0.0256   0.0390   0.0382   0.0426
  3.06    1.021   0.0350   0.0323   0.0262   0.0372   0.0326   0.0300   0.0409   0.0384   0.0421
  3.94    1.070   0.0382   0.0372   0.0312   0.0423   0.0365   0.0341   0.0415   0.0395   0.0436
  5.06    1.128   0.0416   0.0403   0.0386   0.0476   0.0417   0.0388   0.0415   0.0403   0.0440
  6.16    1.195   0.0450   0.0441   0.0445   0.0510   0.0496   0.0434   0.0392   0.0426   0.0459
  7.16    1.263   0.0495   0.0492   0.0533   0.0547   0.0516   0.0451   0.0427   0.0497   0.0494
  8.11    1.297   0.0551   0.0566   0.0606   0.0598   0.0558   0.0504   0.0483   0.0543   0.0551
Tabulated from data in file 07147gw_interp.dat & reduced using program C10.20

Average Reynolds #:
399283.5
Number of angles of attack:
19
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -9.26    0.003   0.0140   0.0137   0.0135   0.0143   0.0140   0.0132   0.0141   0.0146   0.0143
 -8.31    0.099   0.0137   0.0137   0.0131   0.0140   0.0132   0.0135   0.0139   0.0145   0.0139
 -7.07    0.227   0.0141   0.0147   0.0133   0.0144   0.0133   0.0142   0.0143   0.0148   0.0142
 -6.10    0.322   0.0149   0.0151   0.0139   0.0148   0.0143   0.0150   0.0150   0.0158   0.0152
 -5.32    0.390   0.0156   0.0157   0.0144   0.0152   0.0149   0.0159   0.0162   0.0165   0.0159
 -4.11    0.504   0.0182   0.0173   0.0162   0.0169   0.0176   0.0181   0.0203   0.0199   0.0195
 -3.01    0.575   0.0260   0.0246   0.0239   0.0254   0.0261   0.0257   0.0279   0.0265   0.0275
 -2.09    0.674   0.0240   0.0237   0.0227   0.0230   0.0238   0.0228   0.0261   0.0240   0.0263
 -1.11    0.820   0.0131   0.0124   0.0132   0.0128   0.0127   0.0128   0.0137   0.0132   0.0139
 -0.11    0.879   0.0149   0.0135   0.0138   0.0169   0.0150   0.0137   0.0172   0.0145   0.0145
  1.03    0.958   0.0175   0.0160   0.0159   0.0194   0.0173   0.0162   0.0214   0.0169   0.0172
  1.93    1.020   0.0195   0.0174   0.0174   0.0211   0.0187   0.0177   0.0263   0.0188   0.0189
  3.05    1.083   0.0247   0.0185   0.0184   0.0216   0.0184   0.0268   0.0468   0.0282   0.0191
  3.97    1.134   0.0287   0.0202   0.0195   0.0234   0.0192   0.0302   0.0539   0.0402   0.0232
  5.10    1.188   0.0333   0.0272   0.0256   0.0365   0.0259   0.0239   0.0405   0.0455   0.0408
  6.00    1.233   0.0381   0.0355   0.0328   0.0444   0.0336   0.0285   0.0385   0.0487   0.0429
  7.18    1.300   0.0436   0.0366   0.0460   0.0522   0.0450   0.0406   0.0387   0.0476   0.0422
  7.98    1.341   0.0475   0.0423   0.0522   0.0576   0.0504   0.0429   0.0397   0.0517   0.0434
  9.17    1.399   0.0540   0.0527   0.0592   0.0638   0.0548   0.0482   0.0475   0.0567   0.0493
Tabulated from data in file 07149gw_interp.dat & reduced using program C10.20

File w1011-30_fp15_drag.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:54
