Airfoil: W1011-30 fp25
Builder: S. Cassidy
Comment: Clean, Cf/C = 30%, Flap = 25°

Number of Reynolds #'s:
2

Average Reynolds #:
200014.4
Number of angles of attack:
16
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -9.18    0.131   0.0529   0.0550   0.0528   0.0509   0.0471   0.0503   0.0545   0.0565   0.0557
 -8.31    0.209   0.0549   0.0565   0.0549   0.0541   0.0501   0.0498   0.0552   0.0604   0.0584
 -7.20    0.306   0.0557   0.0571   0.0555   0.0548   0.0494   0.0515   0.0575   0.0605   0.0589
 -6.23    0.402   0.0577   0.0576   0.0579   0.0571   0.0513   0.0508   0.0601   0.0648   0.0618
 -5.15    0.497   0.0590   0.0589   0.0574   0.0583   0.0533   0.0534   0.0621   0.0646   0.0641
 -4.03    0.602   0.0616   0.0607   0.0595   0.0627   0.0566   0.0562   0.0652   0.0664   0.0655
 -2.99    0.700   0.0646   0.0626   0.0603   0.0640   0.0597   0.0614   0.0685   0.0708   0.0693
 -2.15    0.768   0.0666   0.0651   0.0666   0.0690   0.0608   0.0599   0.0686   0.0714   0.0716
 -1.10    0.878   0.0598   0.0583   0.0586   0.0661   0.0608   0.0559   0.0596   0.0591   0.0604
  0.01    0.940   0.0703   0.0499   0.0629   0.0681   0.0762   0.0826   0.0840   0.0755   0.0634
  0.95    1.002   0.0708   0.0517   0.0616   0.0692   0.0735   0.0792   0.0837   0.0781   0.0697
  2.05    1.080   0.0724   0.0540   0.0632   0.0725   0.0771   0.0802   0.0819   0.0784   0.0720
  2.93    1.144   0.0747   0.0549   0.0673   0.0763   0.0773   0.0825   0.0854   0.0799   0.0738
  4.11    1.228   0.0759   0.0580   0.0697   0.0788   0.0796   0.0821   0.0838   0.0801   0.0753
  5.13    1.298   0.0789   0.0620   0.0744   0.0829   0.0845   0.0840   0.0833   0.0803   0.0796
  6.10    1.357   0.0852   0.0697   0.0824   0.0904   0.0902   0.0887   0.0872   0.0880   0.0848
Tabulated from data in file 07158sn_interp.dat & reduced using program C10.20

Average Reynolds #:
399632.2
Number of angles of attack:
18
 alpha  /   Cl   /  Cd   /  Spanwise Cd's >>>
 -9.17    0.187   0.0525   0.0403   0.0502   0.0566   0.0578   0.0551   0.0540   0.0533   0.0528
 -8.26    0.269   0.0536   0.0402   0.0508   0.0574   0.0599   0.0556   0.0539   0.0557   0.0554
 -7.09    0.368   0.0545   0.0400   0.0509   0.0585   0.0604   0.0576   0.0572   0.0565   0.0551
 -6.27    0.430   0.0552   0.0397   0.0499   0.0592   0.0622   0.0590   0.0579   0.0563   0.0571
 -5.19    0.530   0.0571   0.0412   0.0526   0.0609   0.0630   0.0609   0.0610   0.0580   0.0592
 -4.13    0.622   0.0583   0.0629   0.0534   0.0569   0.0549   0.0565   0.0603   0.0596   0.0617
 -3.17    0.725   0.0596   0.0573   0.0610   0.0645   0.0570   0.0524   0.0562   0.0614   0.0673
 -2.08    0.897   0.0607   0.0697   0.0636   0.0595   0.0525   0.0538   0.0606   0.0604   0.0651
 -1.13    0.878   0.0633   0.0491   0.0595   0.0643   0.0636   0.0657   0.0704   0.0704   0.0632
 -0.13    0.938   0.0647   0.0494   0.0603   0.0639   0.0646   0.0660   0.0713   0.0737   0.0687
  0.89    1.007   0.0667   0.0503   0.0601   0.0650   0.0675   0.0689   0.0740   0.0769   0.0709
  2.06    1.097   0.0701   0.0525   0.0618   0.0682   0.0709   0.0753   0.0800   0.0790   0.0734
  2.96    1.174   0.0726   0.0553   0.0645   0.0692   0.0746   0.0792   0.0830   0.0819   0.0734
  4.06    1.254   0.0762   0.0582   0.0670   0.0744   0.0794   0.0864   0.0884   0.0820   0.0742
  5.11    1.343   0.0806   0.0654   0.0726   0.0793   0.0837   0.0901   0.0883   0.0848   0.0809
  6.15    1.433   0.0859   0.0873   0.0852   0.0896   0.0889   0.0889   0.0853   0.0825   0.0798
  7.00    1.494   0.0849   0.0896   0.0922   0.0978   0.0883   0.0824   0.0756   0.0738   0.0792
  8.04    1.548   0.0841   0.0925   0.0959   0.1007   0.0907   0.0830   0.0697   0.0671   0.0735
Tabulated from data in file 07160sn_interp.dat & reduced using program C10.20

File w1011-30_fp25_drag.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:55
