Airfoil: W1011-20 fp30
Builder: S. Cassidy
Comment: Clean, Cf/C = 20%, Flap = 30°

Number of Reynolds #'s:
3

Average Reynolds #:
100034.8
Number of angles of attack:
49
 alpha  /   Cl   /  Cm
-10.28   -0.10  -0.1761
 -9.38   -0.00  -0.1812
 -8.39    0.09  -0.1808
 -7.16    0.19  -0.1774
 -6.24    0.25  -0.1662
 -5.22    0.31  -0.1550
 -4.06    0.40  -0.1470
 -3.11    0.50  -0.1485
 -2.07    0.62  -0.1533
 -1.03    0.73  -0.1563
 -0.12    0.79  -0.1534
  0.99    0.87  -0.1451
  1.93    0.95  -0.1404
  3.04    1.03  -0.1370
  4.06    1.11  -0.1346
  5.16    1.19  -0.1331
  6.05    1.25  -0.1308
  7.14    1.33  -0.1465
  7.96    1.16  -0.2413
  8.93    1.14  -0.2539
  9.89    1.17  -0.2639
 10.97    1.19  -0.2720
 12.01    1.21  -0.2747
 12.85    1.19  -0.2720
 13.96    1.18  -0.2765
 13.75    1.17  -0.2617
 12.62    1.21  -0.2596
 11.65    1.22  -0.2539
 10.59    1.18  -0.2491
  9.69    1.20  -0.2455
  8.80    1.18  -0.2338
  7.65    1.31  -0.2124
  6.81    1.36  -0.1248
  5.88    1.29  -0.1265
  4.78    1.21  -0.1277
  3.82    1.13  -0.1304
  2.73    1.04  -0.1331
  1.67    0.96  -0.1357
  0.64    0.88  -0.1409
 -0.45    0.81  -0.1451
 -1.33    0.73  -0.1439
 -2.23    0.63  -0.1394
 -3.31    0.51  -0.1349
 -4.48    0.41  -0.1361
 -5.46    0.33  -0.1427
 -6.40    0.28  -0.1558
 -7.42    0.21  -0.1631
 -8.39    0.12  -0.1681
 -9.58    0.01  -0.1657
Tabulated from data in file 07074sn.dat & reduced using program C10.20

Average Reynolds #:
200004.6
Number of angles of attack:
49
 alpha  /   Cl   /  Cm
-10.31   -0.08  -0.1818
 -9.38    0.01  -0.1851
 -8.24    0.12  -0.1855
 -7.30    0.21  -0.1869
 -6.35    0.30  -0.1882
 -5.25    0.42  -0.1886
 -4.15    0.52  -0.1867
 -3.18    0.62  -0.1862
 -2.11    0.70  -0.1800
 -1.14    0.76  -0.1698
 -0.11    0.84  -0.1621
  0.93    0.92  -0.1565
  2.00    1.00  -0.1512
  3.07    1.09  -0.1475
  4.10    1.17  -0.1438
  5.01    1.24  -0.1402
  6.10    1.31  -0.1374
  7.09    1.38  -0.1346
  7.94    1.38  -0.2215
  8.96    1.25  -0.2507
  9.97    1.24  -0.2641
 10.89    1.21  -0.2681
 11.83    1.21  -0.2695
 12.84    1.17  -0.2690
 13.95    1.18  -0.2739
 13.63    1.17  -0.2673
 12.72    1.18  -0.2648
 11.61    1.18  -0.2623
 10.72    1.23  -0.2644
  9.72    1.28  -0.2625
  8.71    1.26  -0.2458
  7.91    1.43  -0.1274
  6.72    1.36  -0.1310
  5.73    1.29  -0.1341
  4.76    1.23  -0.1377
  3.70    1.14  -0.1405
  2.83    1.07  -0.1436
  1.68    0.98  -0.1478
  0.77    0.90  -0.1514
 -0.37    0.82  -0.1602
 -1.44    0.71  -0.1616
 -2.41    0.68  -0.1762
 -3.45    0.59  -0.1807
 -4.38    0.50  -0.1818
 -5.40    0.40  -0.1828
 -6.56    0.28  -0.1817
 -7.57    0.18  -0.1807
 -8.56    0.08  -0.1803
 -9.49    0.00  -0.1799
Tabulated from data in file 07076sn.dat & reduced using program C10.20

Average Reynolds #:
399954.0
Number of angles of attack:
41
 alpha  /   Cl   /  Cm
-10.32   -0.11  -0.1797
 -9.32   -0.00  -0.1832
 -8.35    0.09  -0.1831
 -7.29    0.20  -0.1835
 -6.26    0.29  -0.1833
 -5.16    0.38  -0.1845
 -4.13    0.48  -0.1820
 -3.18    0.57  -0.1810
 -2.20    0.63  -0.1733
 -1.19    0.73  -0.1728
 -0.12    0.82  -0.1664
  0.96    0.91  -0.1620
  1.87    0.99  -0.1593
  2.87    1.07  -0.1541
  3.94    1.16  -0.1489
  5.07    1.25  -0.1450
  6.10    1.33  -0.1400
  7.15    1.40  -0.1343
  8.10    1.47  -0.1316
  9.11    1.55  -0.1303
 10.17    1.60  -0.1303
  9.98    1.59  -0.1293
  8.94    1.53  -0.1300
  7.82    1.46  -0.1320
  6.84    1.38  -0.1351
  5.83    1.31  -0.1393
  4.75    1.22  -0.1442
  3.80    1.15  -0.1484
  2.68    1.06  -0.1532
  1.65    0.97  -0.1585
  0.60    0.88  -0.1615
 -0.27    0.81  -0.1655
 -1.38    0.72  -0.1709
 -2.44    0.61  -0.1720
 -3.39    0.55  -0.1789
 -4.55    0.43  -0.1802
 -5.36    0.37  -0.1824
 -6.41    0.28  -0.1815
 -7.64    0.16  -0.1812
 -8.63    0.06  -0.1803
 -9.65   -0.04  -0.1792
Tabulated from data in file 07078gw.dat & reduced using program C10.20

File w1011-20_fp30_lift.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:57
